Average Trip Duration (minutes),Amount of Users,Mode of User type
26.36103896103896,385,1
15.558394160583942,274,1
20.86764705882353,204,1
20.557522123893804,113,1
16.235294117647058,68,1
27.5,38,2
23.133333333333333,15,1
99.77777777777777,9,1
15.6,15,1
11.692307692307692,52,1
69.49056603773585,212,1
12.626118067978533,559,1
14.776404494382023,890,1
15.255102040816327,490,1
17.954545454545453,286,1
24.50595238095238,336,1
20.4010989010989,364,1
21.047197640117993,339,1
18.991666666666667,360,1
20.440928270042193,474,1
15.771306818181818,704,1
18.041666666666668,1008,1
16.97639751552795,805,1
19.645454545454545,550,1
47.71590909090909,440,1
27.45015105740181,331,1
20.966666666666665,240,1
191.46017699115043,113,1
40.59722222222222,72,1
117.22222222222223,45,1
20.217391304347824,23,1
33.9,10,[1 2]
209.45454545454547,11,1
17.22222222222222,54,1
87.47305389221557,167,1
13.820773930753564,491,1
29.664611590628855,811,1
15.780645161290323,465,1
22.611570247933884,363,1
72.06053268765133,413,1
20.01750547045952,457,1
21.154804270462634,562,1
20.392156862745097,612,1
23.715700141442717,707,1
25.30966239813737,859,1
18.123697916666668,768,1
121.0546737213404,567,1
41.398305084745765,472,1
18.955223880597014,268,1
50.73991031390135,223,1
19.380434782608695,184,1
23.503875968992247,129,1
23.833333333333332,78,1
23.6984126984127,63,1
72.11320754716981,53,2
2062.529411764706,17,1
20.428571428571427,7,1
16.6875,16,1
640.75,44,1
41.745098039215684,102,1
24.765432098765434,162,1
18.423076923076923,260,1
75.85135135135135,370,1
31.8,430,1
34.541666666666664,528,2
33.36272878535774,601,2
33.202945990180034,611,2
53.303602058319036,583,2
33.09644670050761,591,2
27.976311336717426,591,1
40.15498938428875,471,1
30.084033613445378,357,1
108.11945392491468,293,1
19.92511013215859,227,1
15.047368421052632,190,1
268.2564102564103,117,1
50.70796460176991,113,1
44.47457627118644,59,2
75.9090909090909,55,1
85.4,10,1
730.0,10,2
14.6,10,1
24.62962962962963,27,1
40.47126436781609,87,1
23.01129943502825,177,1
34.36054421768708,294,1
34.758620689655174,464,2
36.16412213740458,524,2
43.795608108108105,592,2
32.113884555382214,641,2
33.23943661971831,639,2
55.218002812939524,711,2
49.25220458553792,567,2
36.42791411042945,652,2
40.966613672496024,629,1
25.362725450901802,499,1
29.73818181818182,275,1
27.096385542168676,249,1
37.27391304347826,230,2
34.40930232558139,215,2
17.291338582677167,127,2
19.5974025974026,77,1
19.875,24,2
15.5,14,1
18.25,8,1
15.0,16,1
20.466666666666665,45,1
40.36734693877551,98,1
17.969162995594715,227,1
27.515669515669515,351,1
31.796690307328607,423,1
36.23849372384937,478,1
26.506147540983605,488,1
25.172881355932205,590,[1 2]
31.323374340949034,569,1
23.396887159533073,514,1
25.939271255060728,494,1
23.043399638336346,553,1
55.13678373382625,541,1
19.409381663113006,469,1
50.93589743589744,312,1
17.23076923076923,221,1
15.957142857142857,140,1
20.27710843373494,83,1
191.15384615384616,52,1
14.31578947368421,19,1
72.52380952380952,21,2
6.5,4,1
11.6875,16,1
24.507042253521128,71,1
13.684410646387832,263,1
13.978227060653188,643,1
14.395604395604396,910,1
15.382608695652173,460,1
22.25,328,1
24.588068181818183,352,1
25.043589743589745,390,1
30.69761273209549,377,1
44.11779448621554,399,1
18.42105263157895,532,1
22.598843930635837,865,1
17.637551020408164,1225,1
19.82183908045977,870,1
17.058139534883722,602,1
19.14814814814815,351,1
60.733333333333334,300,1
25.18433179723502,217,1
24.991525423728813,118,1
32.48148148148148,54,1
37.9,30,2
12.125,8,1
12.818181818181818,11,1
11.909090909090908,11,1
37.86585365853659,82,1
13.242424242424242,264,1
13.926829268292684,738,1
15.796831314072694,1073,1
14.630057803468208,519,1
22.81045751633987,306,1
22.80845070422535,355,1
18.894150417827298,359,1
17.647590361445783,332,1
52.497142857142855,350,1
19.057971014492754,414,1
46.313912009512485,841,1
17.32042833607908,1214,1
24.935691318327976,933,1
61.92283950617284,648,1
19.237529691211403,421,1
14.139318885448917,323,1
14.628019323671497,207,1
11.209090909090909,110,1
21.931818181818183,44,1
12.105263157894736,19,1
10.0,10,1
13.857142857142858,7,1
15.333333333333334,9,1
12.264705882352942,68,1
12.284210526315789,285,1
16.732846715328467,685,1
22.465714285714284,1050,1
28.258845437616387,537,1
18.97530864197531,324,1
19.45272206303725,349,1
58.555882352941175,340,1
14.982507288629737,343,1
15.394495412844037,327,1
21.32488479262673,434,1
13.01410934744268,567,1
14.658627087198516,539,1
14.533816425120772,414,1
19.42222222222222,360,1
14.365325077399381,323,1
13.547717842323651,241,1
11.988505747126437,174,1
14.73,100,1
14.53968253968254,63,1
11.181818181818182,33,1
12.076923076923077,13,1
13.857142857142858,7,1
10.8,5,1
12.150943396226415,53,1
12.149797570850202,247,1
12.615844544095665,669,1
15.003883495145631,1030,1
13.800773694390715,517,1
17.884735202492212,321,1
22.223350253807105,394,1
76.2582056892779,457,1
15.843423799582464,479,1
17.485943775100402,498,1
17.56088560885609,542,1
30.26680455015512,967,1
17.140056022408963,1071,1
22.236842105263158,798,1
16.69838056680162,494,1
15.396396396396396,333,1
57.026022304832715,269,1
102.19047619047619,252,1
50.04326923076923,208,1
14.58125,160,1
20.683760683760685,117,1
23.07936507936508,63,1
368.17391304347825,23,1
11.428571428571429,7,1
19.384615384615383,13,1
88.29032258064517,31,1
17.02777777777778,108,1
17.310185185185187,216,1
20.146974063400577,347,1
24.347031963470318,438,1
25.472271914132378,559,1
23.627986348122867,586,1
24.541364296081277,689,1
24.832786885245902,610,1
22.494470774091628,633,1
25.56695652173913,575,1
23.318815331010452,574,1
21.474747474747474,495,1
99.12096774193549,372,1
44.90847457627119,295,1
18.484615384615385,260,1
54.29064039408867,203,1
250.44324324324324,185,1
16.53435114503817,131,1
17.389473684210525,95,1
18.013513513513512,74,[1 2]
181.26666666666668,15,1
21.333333333333332,6,1
32.9,20,1
739.46875,32,1
21.714285714285715,56,1
41.9080459770115,174,1
21.794466403162055,253,1
19.871584699453553,366,1
28.776679841897234,506,1
41.40224358974359,624,1
23.052276559865092,593,1
48.95621716287216,571,1
42.43050193050193,518,1
64.88324873096447,591,1
18.225296442687746,506,1
16.318376068376068,468,1
13.736842105263158,342,1
11.801980198019802,202,1
13.737179487179487,156,1
15.977443609022556,133,1
296.2843137254902,102,1
20.816901408450704,71,2
15.833333333333334,18,1
19.176470588235293,17,2
28.666666666666668,3,1
23.285714285714285,14,1
12.720588235294118,68,1
12.05439330543933,239,1
18.74660633484163,663,1
14.104301075268816,930,1
13.829218106995885,486,1
19.012539184952978,319,1
17.22340425531915,282,1
59.680511182108624,313,1
24.8,250,1
15.103703703703705,270,1
17.029761904761905,336,1
12.425576519916143,477,1
24.487692307692306,650,1
15.045045045045045,222,1
11.244604316546763,139,1
9.521739130434783,92,1
426.7826086956522,46,1
8.333333333333334,42,1
11.533333333333333,15,1
49.5,6,1
14.428571428571429,7,1
10.25,4,[1 2]
11.0,1,2
35.25,4,1
11.96774193548387,31,1
13.865384615384615,156,1
12.533477321814255,463,1
13.257072570725708,813,1
17.888659793814433,485,1
18.290441176470587,272,1
16.516363636363636,275,1
14.77257525083612,299,1
13.709090909090909,330,1
17.428184281842817,369,1
16.96,400,1
25.544370860927152,755,1
19.25061425061425,1221,1
21.70067264573991,892,1
16.24548736462094,554,1
14.107728337236534,427,1
14.058608058608058,273,1
28.405405405405407,222,1
14.666666666666666,90,1
15.372093023255815,43,1
16.285714285714285,28,1
18.5,8,1
21.083333333333332,12,1
11.533333333333333,60,1
11.594059405940595,202,1
13.108658743633276,589,1
18.098507462686566,1005,1
20.370741482965933,499,1
19.34375,288,1
19.248945147679326,237,1
14.389655172413793,290,1
86.95215311004785,209,1
13.256880733944953,109,1
16.669642857142858,112,1
14.368983957219251,561,1
14.669260700389104,1028,1
16.57201646090535,729,1
14.900584795321638,513,1
19.211940298507464,335,1
16.385416666666668,288,1
14.28048780487805,164,1
14.461538461538462,91,1
25.0,38,1
228.54545454545453,11,1
22.0,1,1
15.0,2,[1 2]
10.3,30,1
12.824324324324325,148,1
12.078098471986417,589,1
16.01302605210421,998,1
15.514792899408285,507,1
19.224683544303797,316,1
15.134730538922156,334,1
16.773778920308484,389,1
17.444141689373296,367,1
22.225974025974025,385,1
16.717255717255718,481,1
16.667816091954023,870,1
17.93321917808219,1168,1
20.767857142857142,896,1
14.656660412757974,533,1
15.57630979498861,439,1
14.455384615384615,325,1
17.718367346938777,245,1
18.102941176470587,136,1
32.06944444444444,72,1
12.666666666666666,27,1
15.666666666666666,24,1
14.222222222222221,9,1
10.875,8,1
16.693877551020407,49,1
12.745901639344263,244,1
13.048109965635739,582,1
15.537017726798748,959,1
17.029880478087648,502,1
22.146067415730336,356,1
20.992462311557787,398,1
17.333333333333332,480,1
18.728778467908903,483,1
20.087591240875913,548,1
19.594249201277954,626,1
20.14038876889849,926,1
18.323858742463393,1161,1
18.366146458583433,833,1
19.12323943661972,568,1
25.243523316062177,386,1
21.725552050473187,317,1
18.257462686567163,268,1
15.013422818791947,149,1
16.452380952380953,126,1
140.00862068965517,116,[1 2]
21.5625,64,1
16.0,18,1
409.5,8,1
13.68421052631579,19,1
12.68421052631579,38,1
16.97222222222222,108,1
18.1340206185567,194,1
22.182795698924732,279,1
27.674897119341562,486,1
26.635826771653544,508,1
25.910958904109588,584,1
25.724615384615383,650,1
38.60329341317365,668,2
23.548529411764704,680,1
27.467532467532468,693,1
50.26806833114323,761,1
20.779086892488955,679,1
55.91975308641975,486,1
20.048780487804876,369,1
44.381625441696116,283,1
21.018099547511312,221,1
18.48993288590604,149,1
18.20359281437126,167,1
33.837037037037035,135,1
45.05940594059406,101,2
20.38095238095238,21,1
7.714285714285714,7,1
13.272727272727273,11,1
25.517241379310345,29,1
36.21951219512195,82,1
19.93010752688172,186,1
27.97087378640777,309,1
23.883910386965375,491,1
26.65442404006678,599,1
45.019847328244275,655,1
27.821656050955415,628,1
26.86762360446571,627,1
25.03058103975535,654,1
36.53288590604027,745,1
35.03627760252366,634,1
28.14329268292683,656,1
17.89855072463768,483,1
102.63333333333334,300,1
16.54824561403509,228,1
13.296875,128,1
18.5,96,1
18.52777777777778,36,1
19.454545454545453,22,1
11.0,20,1
53.266666666666666,15,1
539.3571428571429,14,1
12.013157894736842,76,1
13.464135021097047,237,1
13.332361516034986,686,1
14.499506416584403,1013,1
16.780851063829786,470,1
28.39666666666667,300,1
25.75595238095238,336,1
20.147668393782382,386,1
20.665809768637533,389,1
17.231182795698924,372,1
20.814655172413794,464,1
19.097323600973237,822,1
32.47729022324865,1299,1
20.763452914798208,892,1
14.706194690265487,565,1
15.03359173126615,387,1
14.352739726027398,292,1
26.960893854748605,179,1
11.790476190476191,105,1
10.933333333333334,30,1
31.57894736842105,19,1
520.5,10,1
13.333333333333334,3,2
14.25,4,1
14.448275862068966,29,1
12.454545454545455,154,1
11.028571428571428,385,1
12.416,750,1
18.112745098039216,408,1
21.706666666666667,75,1
10.75,24,1
11.686046511627907,86,1
13.522388059701493,67,1
14.049019607843137,102,1
11.033898305084746,177,1
14.115732368896927,553,1
13.859848484848484,1056,1
16.30121951219512,820,1
15.120408163265306,490,1
15.956521739130435,322,1
14.228571428571428,245,1
18.788617886178862,123,1
31.0,64,1
18.515151515151516,33,1
25.75,16,1
18.933333333333334,15,1
16.25,4,[1 2]
17.77777777777778,9,1
13.0,63,1
10.91705069124424,217,1
13.13132911392405,632,1
21.332633788037775,953,1
15.88195991091314,449,1
17.914893617021278,282,1
16.835164835164836,273,1
14.291066282420749,347,1
17.36521739130435,345,1
16.578651685393258,356,1
24.34186046511628,430,1
12.908015768725361,761,1
17.13550135501355,1107,1
13.329936305732485,785,1
39.21757322175732,478,1
13.398351648351648,364,1
13.401433691756273,279,1
12.502923976608187,171,1
12.11340206185567,97,1
12.338983050847459,59,1
502.70588235294116,34,1
18.75,12,1
17.8,5,1
10.909090909090908,11,1
10.016129032258064,62,1
11.221757322175732,239,1
13.289244186046512,688,1
13.90177736202058,1069,1
17.589941972920695,517,1
18.73220338983051,295,1
30.01223241590214,327,1
18.69291338582677,381,1
17.991404011461317,349,1
20.555,400,1
43.78118161925602,457,1
15.545997610513739,837,1
22.251471825063078,1189,1
14.09840098400984,813,1
15.026639344262295,488,1
14.525469168900804,373,1
28.76277372262774,274,1
13.668449197860962,187,1
20.30708661417323,127,1
11.753424657534246,73,1
25.341463414634145,41,1
10.533333333333333,15,1
9.818181818181818,11,1
11.4,10,1
12.933333333333334,60,1
11.610169491525424,236,1
14.05996758508914,617,1
14.468421052631578,950,1
13.957692307692307,520,1
18.93877551020408,343,1
21.776349614395887,389,1
19.50542299349241,461,1
19.360416666666666,480,1
37.95106382978724,470,1
33.88491446345257,643,1
19.96288441145281,943,1
24.03835860838537,1121,1
29.614406779661017,708,1
13.879518072289157,415,1
18.19031141868512,289,1
18.00709219858156,282,1
16.721030042918454,233,1
19.274111675126903,197,1
25.16,125,1
115.01904761904763,105,1
21.34375,64,1
13.0,15,1
64.16666666666667,6,1
18.384615384615383,13,1
43.38461538461539,26,1
17.84070796460177,113,1
18.348039215686274,204,1
23.050473186119874,317,1
20.579520697167755,459,1
26.402877697841728,556,1
65.05608974358974,624,1
40.742283950617285,648,1
28.831360946745562,676,1
26.238095238095237,693,1
27.509915014164307,706,1
38.96069868995633,687,1
18.149819494584836,554,1
19.0,383,1
18.909967845659164,311,1
19.610441767068274,249,1
15.412935323383085,201,1
15.409090909090908,154,1
15.07843137254902,102,1
16.031007751937985,129,1
67.28125,64,1
10.25,20,1
9.5,10,[1 2]
31.22222222222222,9,1
17.87878787878788,33,1
17.239436619718308,71,1
17.830409356725145,171,1
21.55017301038062,289,1
22.30952380952381,420,1
22.773408239700373,534,1
25.774744027303754,586,1
32.88850174216028,574,1
26.988013698630137,584,1
30.63545150501672,598,1
36.42160278745644,574,1
20.325454545454544,550,1
27.729977116704806,437,1
30.68013468013468,297,1
12.723140495867769,242,1
12.070588235294117,170,1
12.711864406779661,118,1
13.397590361445783,83,1
11.659090909090908,44,1
46.24,25,1
22.22222222222222,18,1
11.0,5,1
13.0,11,1
11.85,60,1
11.950226244343892,221,1
12.797556719022687,573,1
13.014976958525345,868,1
15.113122171945701,442,1
15.60730593607306,219,1
14.498039215686275,255,1
16.10914454277286,339,1
15.214285714285714,294,1
25.965753424657535,292,1
42.459016393442624,427,1
14.264094955489615,674,1
31.002772643253234,1082,1
27.553805774278214,762,1
13.619047619047619,441,1
12.782006920415226,289,1
15.868421052631579,190,1
13.525714285714285,175,1
12.298245614035087,57,1
14.958333333333334,24,1
13.38888888888889,18,1
8.25,8,1
11.6,5,1
11.916666666666666,12,1
29.092307692307692,65,1
12.108490566037736,212,1
12.735632183908047,609,1
12.610471204188482,955,1
14.142372881355932,295,1
12.741721854304636,151,1
12.355029585798816,169,1
21.54700854700855,117,1
9.976190476190476,84,1
30.675675675675677,74,1
135.30555555555554,72,1
13.496124031007753,129,1
12.88673139158576,309,1
11.670886075949367,237,1
18.382075471698112,212,1
15.863636363636363,176,1
7.797297297297297,74,1
9.8125,48,1
9.11111111111111,9,1
13.272727272727273,22,1
18.08,25,1
35.25,16,1
14.333333333333334,3,2
16.6,10,1
12.351851851851851,54,1
11.5678391959799,199,1
14.250450450450451,555,1
14.033119658119658,936,1
17.364077669902912,412,1
18.226923076923075,260,1
40.71518987341772,316,1
15.04639175257732,388,1
14.756906077348066,362,1
17.501466275659823,341,1
28.485714285714284,455,1
31.38562874251497,835,1
15.47669305189094,1137,1
16.480473372781066,845,1
18.09700176366843,567,1
13.881188118811881,404,1
17.283828382838283,303,1
41.453658536585365,205,1
24.441558441558442,77,1
10.466666666666667,15,1
37.3125,16,1
34.0,12,1
11.76923076923077,13,1
15.25,12,1
11.194029850746269,67,1
12.369668246445498,211,1
12.714946070878275,649,1
13.340364333652925,1043,1
15.762096774193548,496,1
16.519867549668874,302,1
20.348973607038122,341,1
22.814720812182742,394,1
16.37984496124031,387,1
26.59810874704492,423,1
17.778225806451612,496,1
21.457875457875456,819,1
22.228163992869874,1122,1
15.075,800,1
22.135029354207436,511,1
15.830049261083744,406,1
12.587412587412587,286,1
15.668789808917197,157,1
66.16949152542372,118,1
34.73684210526316,76,1
13.076923076923077,39,1
28.724137931034484,29,1
13.454545454545455,11,1
13.0,7,1
15.436363636363636,55,1
10.589285714285714,112,1
18.852941176470587,136,1
11.738317757009346,214,1
12.74031007751938,258,1
16.40963855421687,166,1
130.578125,64,1
19.53846153846154,117,1
12.087719298245615,228,1
17.35483870967742,341,1
22.84503631961259,413,1
16.91899070385126,753,1
24.897374701670646,838,1
24.011182108626198,626,1
15.985257985257986,407,1
17.487544483985765,281,1
15.617647058823529,204,1
23.20625,160,1
16.27338129496403,139,1
44.3728813559322,118,1
36.01149425287356,87,2
18.890625,64,1
15.0,13,1
11.857142857142858,7,1
14.277777777777779,18,1
22.0625,32,1
15.069767441860465,86,1
23.362745098039216,204,1
24.180124223602483,322,1
27.786729857819907,422,1
27.93128390596745,553,1
25.465776293823037,599,1
26.91114701130856,619,1
32.32700729927007,685,1
34.515151515151516,693,1
28.87910447761194,670,1
25.648367952522253,674,1
23.56161971830986,568,1
23.044554455445546,404,1
17.337164750957854,261,1
20.209821428571427,224,1
25.771573604060915,197,1
36.08045977011494,174,1
28.564102564102566,117,1
36.51923076923077,104,1
15.283582089552239,67,1
20.545454545454547,33,1
59.416666666666664,12,1
14.6875,16,1
17.4,25,1
17.81578947368421,76,1
18.666666666666668,168,1
22.819787985865723,283,1
24.462809917355372,363,1
35.26593806921676,549,1
26.053929121725734,649,1
