Start Time,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-01-19 09:00:00,14.541666666666666,24,22,2,92.0,8.0
2018-01-19 10:00:00,11.666666666666666,12,10,2,83.0,17.0
2018-01-19 11:00:00,16.4,30,24,6,80.0,20.0
2018-01-19 12:00:00,17.862068965517242,29,25,4,86.0,14.0
2018-01-19 13:00:00,12.89655172413793,29,24,5,83.0,17.0
2018-01-19 14:00:00,32.7037037037037,27,20,7,74.0,26.0
2018-01-19 15:00:00,16.043478260869566,23,13,10,57.0,43.0
2018-01-19 16:00:00,23.483870967741936,31,21,10,68.0,32.0
2018-01-19 17:00:00,14.72549019607843,51,41,10,80.0,20.0
2018-01-19 18:00:00,14.272727272727273,33,30,3,91.0,9.0
2018-01-19 19:00:00,11.428571428571429,14,14,0,100.0,0.0
2018-01-19 20:00:00,10.444444444444445,18,14,4,78.0,22.0
2018-01-19 21:00:00,11.11111111111111,9,8,1,89.0,11.0
2018-01-19 22:00:00,13.0,4,3,1,75.0,25.0
2018-01-19 23:00:00,15.857142857142858,7,6,1,86.0,14.0
2018-01-20 00:00:00,4.571428571428571,7,7,0,100.0,0.0
2018-01-20 01:00:00,19.833333333333332,6,4,2,67.0,33.0
2018-01-20 03:00:00,20.5,4,4,0,100.0,0.0
2018-01-20 04:00:00,432.0,2,2,0,100.0,0.0
2018-01-20 06:00:00,18.0,1,1,0,100.0,0.0
2018-01-20 07:00:00,4.0,1,1,0,100.0,0.0
2018-01-20 08:00:00,8.571428571428571,14,14,0,100.0,0.0
2018-01-20 09:00:00,21.75,16,9,7,56.0,44.0
2018-01-20 10:00:00,18.28,25,19,6,76.0,24.0
2018-01-20 11:00:00,19.7,30,22,8,73.0,27.0
2018-01-20 12:00:00,20.258064516129032,31,19,12,61.0,39.0
2018-01-20 13:00:00,23.394736842105264,38,22,16,58.0,42.0
2018-01-20 14:00:00,22.128205128205128,39,17,22,44.0,56.0
2018-01-20 15:00:00,22.0,48,25,23,52.0,48.0
2018-01-20 16:00:00,20.666666666666668,36,18,18,50.0,50.0
2018-01-20 17:00:00,14.16,25,13,12,52.0,48.0
2018-01-20 18:00:00,14.16,25,13,12,52.0,48.0
2018-01-20 19:00:00,13.875,8,5,3,62.0,38.0
2018-01-20 20:00:00,15.222222222222221,18,11,7,61.0,39.0
2018-01-20 21:00:00,21.846153846153847,13,9,4,69.0,31.0
2018-01-20 22:00:00,9.5,14,10,4,71.0,29.0
2018-01-20 23:00:00,14.23076923076923,13,10,3,77.0,23.0
2018-01-21 00:00:00,31.6,5,2,3,40.0,60.0
2018-01-21 01:00:00,14.25,4,4,0,100.0,0.0
2018-01-21 02:00:00,107.66666666666667,3,3,0,100.0,0.0
2018-01-21 03:00:00,3.0,1,1,0,100.0,0.0
2018-01-21 04:00:00,269.0,1,1,0,100.0,0.0
2018-01-21 06:00:00,4.0,1,1,0,100.0,0.0
2018-01-21 07:00:00,7.0,1,1,0,100.0,0.0
2018-01-21 08:00:00,4.0,3,3,0,100.0,0.0
2018-01-21 09:00:00,10.714285714285714,7,6,1,86.0,14.0
2018-01-21 10:00:00,11.636363636363637,11,10,1,91.0,9.0
2018-01-21 11:00:00,12.142857142857142,7,7,0,100.0,0.0
2018-01-21 12:00:00,25.09090909090909,11,10,1,91.0,9.0
2018-01-21 13:00:00,34.26315789473684,19,17,2,89.0,11.0
2018-01-21 14:00:00,17.72222222222222,18,15,3,83.0,17.0
2018-01-21 15:00:00,25.666666666666668,30,20,10,67.0,33.0
2018-01-21 16:00:00,20.52,25,15,10,60.0,40.0
2018-01-21 17:00:00,8.916666666666666,12,10,2,83.0,17.0
2018-01-21 18:00:00,17.53846153846154,13,11,2,85.0,15.0
2018-01-21 19:00:00,10.0,12,11,1,92.0,8.0
2018-01-21 20:00:00,12.5,8,8,0,100.0,0.0
2018-01-21 21:00:00,21.23076923076923,13,7,6,54.0,46.0
2018-01-21 22:00:00,12.857142857142858,7,7,0,100.0,0.0
2018-01-21 23:00:00,17.5,4,2,2,50.0,50.0
2018-01-22 00:00:00,30.8,5,5,0,100.0,0.0
2018-01-22 02:00:00,2.0,2,2,0,100.0,0.0
2018-01-22 04:00:00,3.0,1,1,0,100.0,0.0
2018-01-22 05:00:00,8.0,4,4,0,100.0,0.0
2018-01-22 06:00:00,9.75,8,8,0,100.0,0.0
2018-01-22 07:00:00,11.592592592592593,27,25,2,93.0,7.0
2018-01-22 08:00:00,15.181818181818182,44,39,5,89.0,11.0
2018-01-22 09:00:00,17.785714285714285,28,24,4,86.0,14.0
2018-01-22 10:00:00,17.333333333333332,12,10,2,83.0,17.0
2018-01-22 11:00:00,21.181818181818183,22,15,7,68.0,32.0
2018-01-22 12:00:00,21.055555555555557,18,16,2,89.0,11.0
2018-01-22 13:00:00,20.541666666666668,24,17,7,71.0,29.0
2018-01-22 14:00:00,29.27777777777778,18,12,6,67.0,33.0
2018-01-22 15:00:00,12.892857142857142,28,20,8,71.0,29.0
2018-01-22 16:00:00,14.266666666666667,30,24,6,80.0,20.0
2018-01-22 17:00:00,14.076923076923077,52,45,7,87.0,13.0
2018-01-22 18:00:00,9.827586206896552,29,28,1,97.0,3.0
2018-01-22 19:00:00,16.833333333333332,18,15,3,83.0,17.0
2018-01-22 20:00:00,8.714285714285714,7,6,1,86.0,14.0
2018-01-22 21:00:00,7.444444444444445,9,7,2,78.0,22.0
2018-01-22 22:00:00,12.714285714285714,14,10,4,71.0,29.0
2018-01-22 23:00:00,10.125,8,5,3,62.0,38.0
2018-01-23 00:00:00,6.0,6,4,2,67.0,33.0
2018-01-23 01:00:00,28.0,1,1,0,100.0,0.0
2018-01-23 02:00:00,2.0,2,2,0,100.0,0.0
2018-01-23 03:00:00,27.0,2,2,0,100.0,0.0
2018-01-23 04:00:00,5.0,1,1,0,100.0,0.0
2018-01-23 05:00:00,8.5,2,2,0,100.0,0.0
2018-01-23 06:00:00,25.5,8,8,0,100.0,0.0
2018-01-23 07:00:00,10.210526315789474,19,18,1,95.0,5.0
2018-01-23 08:00:00,12.384615384615385,26,24,2,92.0,8.0
2018-01-23 09:00:00,5.923076923076923,13,13,0,100.0,0.0
2018-01-23 10:00:00,6.571428571428571,7,7,0,100.0,0.0
2018-01-23 11:00:00,12.5,16,15,1,94.0,6.0
2018-01-23 12:00:00,11.0,12,11,1,92.0,8.0
2018-01-23 13:00:00,7.933333333333334,15,14,1,93.0,7.0
2018-01-23 14:00:00,14.5,10,10,0,100.0,0.0
2018-01-23 15:00:00,8.8,15,13,2,87.0,13.0
2018-01-23 16:00:00,13.894736842105264,19,18,1,95.0,5.0
2018-01-23 17:00:00,9.647058823529411,34,32,2,94.0,6.0
2018-01-23 18:00:00,12.928571428571429,28,27,1,96.0,4.0
2018-01-23 19:00:00,25.6,5,3,2,60.0,40.0
2018-01-23 20:00:00,39.166666666666664,6,5,1,83.0,17.0
2018-01-23 21:00:00,8.153846153846153,13,12,1,92.0,8.0
2018-01-23 22:00:00,17.285714285714285,7,4,3,57.0,43.0
2018-01-23 23:00:00,6.5,2,2,0,100.0,0.0
2018-01-24 00:00:00,17.857142857142858,7,6,1,86.0,14.0
2018-01-24 01:00:00,5.0,1,1,0,100.0,0.0
2018-01-24 03:00:00,5.0,1,1,0,100.0,0.0
2018-01-24 04:00:00,170.0,1,1,0,100.0,0.0
2018-01-24 05:00:00,7.0,1,1,0,100.0,0.0
2018-01-24 06:00:00,8.625,8,7,1,88.0,12.0
2018-01-24 07:00:00,9.61111111111111,18,18,0,100.0,0.0
2018-01-24 08:00:00,12.166666666666666,24,22,2,92.0,8.0
2018-01-24 09:00:00,13.5,10,9,1,90.0,10.0
2018-01-24 10:00:00,15.4,10,7,3,70.0,30.0
2018-01-24 11:00:00,19.727272727272727,11,9,2,82.0,18.0
2018-01-24 12:00:00,13.89655172413793,29,26,3,90.0,10.0
2018-01-24 13:00:00,15.642857142857142,28,25,3,89.0,11.0
2018-01-24 14:00:00,11.944444444444445,18,15,3,83.0,17.0
2018-01-24 15:00:00,23.0625,16,13,3,81.0,19.0
2018-01-24 16:00:00,15.782608695652174,23,19,4,83.0,17.0
2018-01-24 17:00:00,12.195652173913043,46,40,6,87.0,13.0
2018-01-24 18:00:00,14.25,28,28,0,100.0,0.0
2018-01-24 19:00:00,12.714285714285714,7,5,2,71.0,29.0
2018-01-24 20:00:00,19.88888888888889,9,9,0,100.0,0.0
2018-01-24 21:00:00,10.153846153846153,13,12,1,92.0,8.0
2018-01-24 22:00:00,10.571428571428571,7,7,0,100.0,0.0
2018-01-24 23:00:00,17.142857142857142,7,7,0,100.0,0.0
2018-01-25 01:00:00,3.5,2,2,0,100.0,0.0
2018-01-25 04:00:00,75.0,1,1,0,100.0,0.0
2018-01-25 05:00:00,8.5,2,2,0,100.0,0.0
2018-01-25 06:00:00,11.0,5,4,1,80.0,20.0
2018-01-25 07:00:00,8.866666666666667,15,15,0,100.0,0.0
2018-01-25 08:00:00,13.0,26,23,3,88.0,12.0
2018-01-25 09:00:00,7.764705882352941,17,15,2,88.0,12.0
2018-01-25 10:00:00,5.5,4,4,0,100.0,0.0
2018-01-25 11:00:00,15.705882352941176,17,16,1,94.0,6.0
2018-01-25 12:00:00,16.238095238095237,21,18,3,86.0,14.0
2018-01-25 13:00:00,18.047619047619047,21,18,3,86.0,14.0
2018-01-25 14:00:00,7.285714285714286,21,21,0,100.0,0.0
2018-01-25 15:00:00,6.823529411764706,17,14,3,82.0,18.0
2018-01-25 16:00:00,11.80952380952381,21,20,1,95.0,5.0
2018-01-25 17:00:00,13.466666666666667,30,26,4,87.0,13.0
2018-01-25 18:00:00,10.727272727272727,22,20,2,91.0,9.0
2018-01-25 19:00:00,6.666666666666667,9,8,1,89.0,11.0
2018-01-25 20:00:00,12.916666666666666,12,12,0,100.0,0.0
2018-01-25 21:00:00,15.818181818181818,11,9,2,82.0,18.0
2018-01-25 22:00:00,12.555555555555555,9,8,1,89.0,11.0
2018-01-25 23:00:00,4.6,5,5,0,100.0,0.0
2018-01-26 01:00:00,21.25,4,3,1,75.0,25.0
2018-01-26 02:00:00,9.5,2,2,0,100.0,0.0
2018-01-26 03:00:00,26.5,2,2,0,100.0,0.0
2018-01-26 04:00:00,12.0,1,1,0,100.0,0.0
2018-01-26 05:00:00,1.0,1,1,0,100.0,0.0
2018-01-26 06:00:00,7.6,10,10,0,100.0,0.0
2018-01-26 07:00:00,8.227272727272727,22,19,3,86.0,14.0
2018-01-26 08:00:00,16.612903225806452,31,25,6,81.0,19.0
2018-01-26 09:00:00,9.130434782608695,23,20,3,87.0,13.0
2018-01-26 10:00:00,10.647058823529411,17,13,4,76.0,24.0
2018-01-26 11:00:00,13.346153846153847,26,21,5,81.0,19.0
2018-01-26 12:00:00,18.0,26,22,4,85.0,15.0
2018-01-26 13:00:00,16.789473684210527,19,17,2,89.0,11.0
2018-01-26 14:00:00,14.76,25,21,4,84.0,16.0
2018-01-26 15:00:00,15.826086956521738,23,20,3,87.0,13.0
2018-01-26 16:00:00,13.555555555555555,18,16,2,89.0,11.0
2018-01-26 17:00:00,12.853658536585366,41,34,7,83.0,17.0
2018-01-26 18:00:00,16.68,25,22,3,88.0,12.0
2018-01-26 19:00:00,131.77777777777777,9,8,1,89.0,11.0
2018-01-26 20:00:00,22.0,14,14,0,100.0,0.0
2018-01-26 21:00:00,15.818181818181818,11,11,0,100.0,0.0
2018-01-26 22:00:00,5.25,4,4,0,100.0,0.0
2018-01-26 23:00:00,9.5,2,2,0,100.0,0.0
2018-01-27 00:00:00,13.0,1,1,0,100.0,0.0
2018-01-27 01:00:00,10.666666666666666,3,3,0,100.0,0.0
2018-01-27 02:00:00,11.0,1,1,0,100.0,0.0
2018-01-27 03:00:00,41.0,1,0,1,0.0,100.0
2018-01-27 06:00:00,12.0,1,0,1,0.0,100.0
2018-01-27 08:00:00,14.0,7,7,0,100.0,0.0
2018-01-27 09:00:00,13.875,8,8,0,100.0,0.0
2018-01-27 10:00:00,16.214285714285715,14,11,3,79.0,21.0
2018-01-27 11:00:00,30.115384615384617,26,14,12,54.0,46.0
2018-01-27 12:00:00,19.807692307692307,26,18,8,69.0,31.0
2018-01-27 13:00:00,27.46875,32,23,9,72.0,28.0
2018-01-27 14:00:00,23.41176470588235,51,20,31,39.0,61.0
2018-01-27 15:00:00,33.56818181818182,44,22,22,50.0,50.0
2018-01-27 16:00:00,22.272727272727273,44,19,25,43.0,57.0
2018-01-27 17:00:00,15.6,30,25,5,83.0,17.0
2018-01-27 18:00:00,8.166666666666666,12,10,2,83.0,17.0
2018-01-27 19:00:00,13.375,8,8,0,100.0,0.0
2018-01-27 20:00:00,29.666666666666668,6,6,0,100.0,0.0
2018-01-27 21:00:00,21.571428571428573,7,5,2,71.0,29.0
2018-01-27 22:00:00,16.0,8,7,1,88.0,12.0
2018-01-27 23:00:00,6.666666666666667,3,2,1,67.0,33.0
2018-01-28 00:00:00,9.75,4,2,2,50.0,50.0
2018-01-28 01:00:00,9.5,2,2,0,100.0,0.0
2018-01-28 02:00:00,3.0,1,1,0,100.0,0.0
2018-01-28 03:00:00,2.0,1,1,0,100.0,0.0
2018-01-28 04:00:00,2.0,1,1,0,100.0,0.0
2018-01-28 06:00:00,8.5,2,2,0,100.0,0.0
2018-01-28 07:00:00,6.333333333333333,3,3,0,100.0,0.0
2018-01-28 08:00:00,11.866666666666667,15,11,4,73.0,27.0
2018-01-28 09:00:00,10.357142857142858,14,10,4,71.0,29.0
2018-01-28 10:00:00,20.941176470588236,34,24,10,71.0,29.0
2018-01-28 11:00:00,17.19047619047619,21,12,9,57.0,43.0
2018-01-28 12:00:00,26.58823529411765,51,24,27,47.0,53.0
2018-01-28 13:00:00,26.347826086956523,46,21,25,46.0,54.0
2018-01-28 14:00:00,34.833333333333336,60,20,40,33.0,67.0
2018-01-28 15:00:00,32.60493827160494,81,28,53,35.0,65.0
2018-01-28 16:00:00,34.608108108108105,74,28,46,38.0,62.0
2018-01-28 17:00:00,15.864864864864865,37,23,14,62.0,38.0
2018-01-28 18:00:00,18.076923076923077,13,8,5,62.0,38.0
2018-01-28 19:00:00,36.608695652173914,23,11,12,48.0,52.0
2018-01-28 20:00:00,87.06666666666666,15,11,4,73.0,27.0
2018-01-28 21:00:00,14.0,8,6,2,75.0,25.0
2018-01-28 22:00:00,47.666666666666664,6,3,3,50.0,50.0
2018-01-28 23:00:00,32.2,10,6,4,60.0,40.0
2018-01-29 00:00:00,52.5,4,4,0,100.0,0.0
2018-01-29 01:00:00,4.333333333333333,3,3,0,100.0,0.0
2018-01-29 02:00:00,14.25,4,4,0,100.0,0.0
2018-01-29 04:00:00,99.0,1,1,0,100.0,0.0
2018-01-29 05:00:00,7.5,2,2,0,100.0,0.0
2018-01-29 06:00:00,7.6,10,8,2,80.0,20.0
2018-01-29 07:00:00,13.1,30,27,3,90.0,10.0
2018-01-29 08:00:00,18.62162162162162,37,33,4,89.0,11.0
2018-01-29 09:00:00,14.08,25,23,2,92.0,8.0
2018-01-29 10:00:00,10.263157894736842,19,16,3,84.0,16.0
2018-01-29 11:00:00,22.9375,16,12,4,75.0,25.0
2018-01-29 12:00:00,13.266666666666667,15,13,2,87.0,13.0
2018-01-29 13:00:00,16.470588235294116,17,16,1,94.0,6.0
2018-01-29 14:00:00,15.266666666666667,15,15,0,100.0,0.0
2018-01-29 15:00:00,21.65,20,15,5,75.0,25.0
2018-01-29 16:00:00,9.307692307692308,13,10,3,77.0,23.0
2018-01-29 17:00:00,14.0,21,18,3,86.0,14.0
2018-01-29 18:00:00,14.214285714285714,14,12,2,86.0,14.0
2018-01-29 19:00:00,9.0,14,11,3,79.0,21.0
2018-01-29 20:00:00,7.0,6,5,1,83.0,17.0
2018-01-29 21:00:00,4.75,8,8,0,100.0,0.0
2018-01-29 22:00:00,8.6,10,9,1,90.0,10.0
2018-01-29 23:00:00,7.8,5,5,0,100.0,0.0
2018-01-30 00:00:00,26.666666666666668,3,3,0,100.0,0.0
2018-01-30 01:00:00,6.666666666666667,3,3,0,100.0,0.0
2018-01-30 02:00:00,27.0,1,1,0,100.0,0.0
2018-01-30 04:00:00,4.0,1,1,0,100.0,0.0
2018-01-30 05:00:00,5.333333333333333,3,3,0,100.0,0.0
2018-01-30 06:00:00,9.916666666666666,12,9,3,75.0,25.0
2018-01-30 07:00:00,9.23076923076923,26,20,6,77.0,23.0
2018-01-30 08:00:00,13.979166666666666,48,39,9,81.0,19.0
2018-01-30 09:00:00,20.956521739130434,23,21,2,91.0,9.0
2018-01-30 10:00:00,11.55,20,15,5,75.0,25.0
2018-01-30 11:00:00,33.56,25,17,8,68.0,32.0
2018-01-30 12:00:00,15.0,37,26,11,70.0,30.0
2018-01-30 13:00:00,20.318181818181817,22,11,11,50.0,50.0
2018-01-30 14:00:00,15.535714285714286,28,22,6,79.0,21.0
2018-01-30 15:00:00,22.91176470588235,34,18,16,53.0,47.0
2018-01-30 16:00:00,12.84,50,40,10,80.0,20.0
2018-01-30 17:00:00,14.338983050847459,59,44,15,75.0,25.0
2018-01-30 18:00:00,16.285714285714285,28,27,1,96.0,4.0
2018-01-30 19:00:00,25.3,20,17,3,85.0,15.0
2018-01-30 20:00:00,14.384615384615385,13,12,1,92.0,8.0
2018-01-30 21:00:00,11.266666666666667,15,14,1,93.0,7.0
2018-01-30 22:00:00,17.666666666666668,6,4,2,67.0,33.0
2018-01-30 23:00:00,9.714285714285714,7,6,1,86.0,14.0
2018-01-31 00:00:00,5.8,5,3,2,60.0,40.0
2018-01-31 01:00:00,2.0,1,1,0,100.0,0.0
2018-01-31 04:00:00,13.5,4,4,0,100.0,0.0
2018-01-31 05:00:00,7.666666666666667,6,6,0,100.0,0.0
2018-01-31 06:00:00,7.909090909090909,11,7,4,64.0,36.0
2018-01-31 07:00:00,7.2,20,18,2,90.0,10.0
2018-01-31 08:00:00,10.226415094339623,53,48,5,91.0,9.0
2018-01-31 09:00:00,9.052631578947368,19,16,3,84.0,16.0
2018-01-31 10:00:00,9.333333333333334,18,17,1,94.0,6.0
2018-01-31 11:00:00,10.666666666666666,30,29,1,97.0,3.0
2018-01-31 12:00:00,28.703703703703702,27,21,6,78.0,22.0
2018-01-31 13:00:00,15.285714285714286,28,18,10,64.0,36.0
2018-01-31 14:00:00,16.5,18,17,1,94.0,6.0
2018-01-31 15:00:00,13.91304347826087,23,19,4,83.0,17.0
2018-01-31 16:00:00,13.657142857142857,35,34,1,97.0,3.0
2018-01-31 17:00:00,18.262295081967213,61,51,10,84.0,16.0
2018-01-31 18:00:00,11.8125,32,31,1,97.0,3.0
2018-01-31 19:00:00,14.0,23,20,3,87.0,13.0
2018-01-31 20:00:00,15.272727272727273,22,18,4,82.0,18.0
2018-01-31 21:00:00,64.16666666666667,12,11,1,92.0,8.0
2018-01-31 22:00:00,21.666666666666668,9,6,3,67.0,33.0
2018-01-31 23:00:00,29.4,5,3,2,60.0,40.0
2018-02-01 00:00:00,4.0,2,2,0,100.0,0.0
2018-02-01 01:00:00,6.8,5,5,0,100.0,0.0
2018-02-01 02:00:00,13.5,2,2,0,100.0,0.0
2018-02-01 03:00:00,53.0,1,1,0,100.0,0.0
2018-02-01 04:00:00,3.0,2,2,0,100.0,0.0
2018-02-01 05:00:00,20.4,5,5,0,100.0,0.0
2018-02-01 06:00:00,13.428571428571429,7,6,1,86.0,14.0
2018-02-01 07:00:00,10.666666666666666,30,27,3,90.0,10.0
2018-02-01 08:00:00,21.6,50,45,5,90.0,10.0
2018-02-01 09:00:00,8.636363636363637,33,29,4,88.0,12.0
2018-02-01 10:00:00,44.72727272727273,11,9,2,82.0,18.0
2018-02-01 11:00:00,13.142857142857142,35,32,3,91.0,9.0
2018-02-01 12:00:00,11.826086956521738,23,20,3,87.0,13.0
2018-02-01 13:00:00,12.944444444444445,18,15,3,83.0,17.0
2018-02-01 14:00:00,10.357142857142858,14,12,2,86.0,14.0
2018-02-01 15:00:00,16.625,16,14,2,88.0,12.0
2018-02-01 16:00:00,15.4,20,19,1,95.0,5.0
2018-02-01 17:00:00,11.11111111111111,36,31,5,86.0,14.0
2018-02-01 18:00:00,14.466666666666667,15,14,1,93.0,7.0
2018-02-01 19:00:00,17.38888888888889,18,16,2,89.0,11.0
2018-02-01 20:00:00,20.42105263157895,19,12,7,63.0,37.0
2018-02-01 21:00:00,8.11111111111111,9,9,0,100.0,0.0
2018-02-01 22:00:00,18.333333333333332,6,5,1,83.0,17.0
2018-02-01 23:00:00,12.1,10,7,3,70.0,30.0
2018-02-02 00:00:00,40.6,5,5,0,100.0,0.0
2018-02-02 01:00:00,17.5,2,1,1,50.0,50.0
2018-02-02 03:00:00,10.0,1,1,0,100.0,0.0
2018-02-02 04:00:00,4.0,1,1,0,100.0,0.0
2018-02-02 05:00:00,9.5,4,4,0,100.0,0.0
2018-02-02 06:00:00,6.9,10,8,2,80.0,20.0
2018-02-02 07:00:00,10.5,24,23,1,96.0,4.0
2018-02-02 08:00:00,14.183673469387756,49,45,4,92.0,8.0
2018-02-02 09:00:00,13.035714285714286,28,26,2,93.0,7.0
2018-02-02 10:00:00,9.352941176470589,17,16,1,94.0,6.0
2018-02-02 11:00:00,19.833333333333332,24,21,3,88.0,12.0
2018-02-02 12:00:00,19.21212121212121,33,28,5,85.0,15.0
2018-02-02 13:00:00,25.272727272727273,33,25,8,76.0,24.0
2018-02-02 14:00:00,16.307692307692307,26,14,12,54.0,46.0
2018-02-02 15:00:00,20.975609756097562,41,27,14,66.0,34.0
2018-02-02 16:00:00,16.634615384615383,52,39,13,75.0,25.0
2018-02-02 17:00:00,13.706666666666667,75,66,9,88.0,12.0
2018-02-02 18:00:00,26.07547169811321,53,34,19,64.0,36.0
2018-02-02 19:00:00,24.50769230769231,65,33,32,51.0,49.0
2018-02-02 20:00:00,20.75862068965517,29,19,10,66.0,34.0
2018-02-02 21:00:00,11.068965517241379,29,16,13,55.0,45.0
2018-02-02 22:00:00,34.83673469387755,49,23,26,47.0,53.0
2018-02-02 23:00:00,28.363636363636363,22,6,16,27.0,73.0
2018-02-03 00:00:00,32.266666666666666,15,7,8,47.0,53.0
2018-02-03 01:00:00,50.0,9,5,4,56.0,44.0
2018-02-03 02:00:00,21.0,1,1,0,100.0,0.0
2018-02-03 03:00:00,7.5,2,0,2,0.0,100.0
2018-02-03 04:00:00,18.0,5,3,2,60.0,40.0
2018-02-03 05:00:00,84.0,1,1,0,100.0,0.0
2018-02-03 06:00:00,26.666666666666668,3,3,0,100.0,0.0
2018-02-03 07:00:00,9.4,5,4,1,80.0,20.0
2018-02-03 08:00:00,19.0,19,19,0,100.0,0.0
2018-02-03 09:00:00,9.933333333333334,15,14,1,93.0,7.0
2018-02-03 10:00:00,35.36842105263158,38,22,16,58.0,42.0
2018-02-03 11:00:00,20.82857142857143,35,27,8,77.0,23.0
2018-02-03 12:00:00,19.02173913043478,46,28,18,61.0,39.0
2018-02-03 13:00:00,21.808823529411764,68,31,37,46.0,54.0
2018-02-03 14:00:00,26.042857142857144,70,32,38,46.0,54.0
2018-02-03 15:00:00,24.322222222222223,90,38,52,42.0,58.0
2018-02-03 16:00:00,18.784615384615385,65,30,35,46.0,54.0
2018-02-03 17:00:00,17.03125,32,18,14,56.0,44.0
2018-02-03 18:00:00,17.7,40,21,19,52.0,48.0
2018-02-03 19:00:00,27.29032258064516,31,17,14,55.0,45.0
2018-02-03 20:00:00,24.97142857142857,35,19,16,54.0,46.0
2018-02-03 21:00:00,21.88235294117647,34,9,25,26.0,74.0
2018-02-03 22:00:00,18.2,30,18,12,60.0,40.0
2018-02-03 23:00:00,34.041666666666664,24,7,17,29.0,71.0
2018-02-04 00:00:00,66.54545454545455,11,3,8,27.0,73.0
2018-02-04 01:00:00,63.84615384615385,13,6,7,46.0,54.0
2018-02-04 02:00:00,23.142857142857142,7,1,6,14.0,86.0
2018-02-04 03:00:00,16.4,5,2,3,40.0,60.0
2018-02-04 04:00:00,3.0,1,1,0,100.0,0.0
2018-02-04 06:00:00,4.5,2,2,0,100.0,0.0
2018-02-04 07:00:00,6.25,4,4,0,100.0,0.0
2018-02-04 08:00:00,15.6,15,15,0,100.0,0.0
2018-02-04 09:00:00,36.6875,16,13,3,81.0,19.0
2018-02-04 10:00:00,29.61904761904762,21,15,6,71.0,29.0
2018-02-04 11:00:00,18.115384615384617,26,18,8,69.0,31.0
2018-02-04 12:00:00,29.0,35,20,15,57.0,43.0
2018-02-04 13:00:00,31.440677966101696,59,18,41,31.0,69.0
2018-02-04 14:00:00,18.085714285714285,35,24,11,69.0,31.0
2018-02-04 15:00:00,13.75609756097561,41,20,21,49.0,51.0
2018-02-04 16:00:00,99.8125,32,19,13,59.0,41.0
2018-02-04 17:00:00,17.954545454545453,22,12,10,55.0,45.0
2018-02-04 18:00:00,26.727272727272727,11,7,4,64.0,36.0
2018-02-04 19:00:00,31.0,15,10,5,67.0,33.0
2018-02-04 20:00:00,33.96,25,14,11,56.0,44.0
2018-02-04 21:00:00,20.0,16,14,2,88.0,12.0
2018-02-04 22:00:00,455.6,5,5,0,100.0,0.0
2018-02-04 23:00:00,35.63636363636363,11,9,2,82.0,18.0
2018-02-05 00:00:00,6.333333333333333,3,3,0,100.0,0.0
2018-02-05 01:00:00,17.666666666666668,3,2,1,67.0,33.0
2018-02-05 02:00:00,9.75,4,4,0,100.0,0.0
2018-02-05 03:00:00,14.0,1,1,0,100.0,0.0
2018-02-05 04:00:00,12.0,1,1,0,100.0,0.0
2018-02-05 05:00:00,29.142857142857142,7,4,3,57.0,43.0
2018-02-05 06:00:00,5.875,8,8,0,100.0,0.0
2018-02-05 07:00:00,12.84375,32,29,3,91.0,9.0
2018-02-05 08:00:00,13.637931034482758,58,45,13,78.0,22.0
2018-02-05 09:00:00,11.117647058823529,17,17,0,100.0,0.0
2018-02-05 10:00:00,14.73913043478261,23,13,10,57.0,43.0
2018-02-05 11:00:00,20.636363636363637,22,18,4,82.0,18.0
2018-02-05 12:00:00,22.82608695652174,46,29,17,63.0,37.0
2018-02-05 13:00:00,18.666666666666668,30,20,10,67.0,33.0
2018-02-05 14:00:00,25.69047619047619,42,28,14,67.0,33.0
2018-02-05 15:00:00,30.939393939393938,33,19,14,58.0,42.0
2018-02-05 16:00:00,17.421875,64,50,14,78.0,22.0
2018-02-05 17:00:00,13.571428571428571,56,45,11,80.0,20.0
2018-02-05 18:00:00,21.513513513513512,37,30,7,81.0,19.0
2018-02-05 19:00:00,17.25,16,13,3,81.0,19.0
2018-02-05 20:00:00,12.8125,16,15,1,94.0,6.0
2018-02-05 21:00:00,12.666666666666666,9,6,3,67.0,33.0
2018-02-05 22:00:00,14.875,8,6,2,75.0,25.0
2018-02-05 23:00:00,106.83333333333333,6,6,0,100.0,0.0
2018-02-06 00:00:00,11.25,4,4,0,100.0,0.0
2018-02-06 01:00:00,16.0,2,2,0,100.0,0.0
2018-02-06 02:00:00,4.0,1,1,0,100.0,0.0
2018-02-06 03:00:00,2.5,2,2,0,100.0,0.0
2018-02-06 04:00:00,114.5,2,2,0,100.0,0.0
2018-02-06 05:00:00,8.5,2,2,0,100.0,0.0
2018-02-06 06:00:00,9.363636363636363,11,9,2,82.0,18.0
2018-02-06 07:00:00,15.071428571428571,28,26,2,93.0,7.0
2018-02-06 08:00:00,11.0,55,52,3,95.0,5.0
2018-02-06 09:00:00,87.04166666666667,24,22,2,92.0,8.0
2018-02-06 10:00:00,8.76923076923077,26,24,2,92.0,8.0
2018-02-06 11:00:00,18.7,30,28,2,93.0,7.0
2018-02-06 12:00:00,17.31578947368421,38,27,11,71.0,29.0
2018-02-06 13:00:00,13.166666666666666,24,17,7,71.0,29.0
2018-02-06 14:00:00,25.047619047619047,21,14,7,67.0,33.0
