dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1522954800,2018-04-05 19:00:00 +0000 UTC,4975802,,,,275.96,275.15,277.15,1011,,,19,4,280,,,,,,,,,1,800,Clear,sky is clear,01d
1522958400,2018-04-05 20:00:00 +0000 UTC,4975802,,,,275.96,275.15,277.15,1011,,,18,4,250,,,,,,,,,1,800,Clear,sky is clear,01d
1522962000,2018-04-05 21:00:00 +0000 UTC,4975802,,,,276.13,275.15,277.15,1011,,,18,4,290,,,,,,,,,1,800,Clear,sky is clear,01d
1522965600,2018-04-05 22:00:00 +0000 UTC,4975802,,,,275.97,275.15,277.15,1012,,,21,6,290,,,,,,,,,1,800,Clear,sky is clear,01d
1522969200,2018-04-05 23:00:00 +0000 UTC,4975802,,,,275.14,274.15,276.15,1013,,,22,5,290,,,,,,,,,1,800,Clear,sky is clear,01d
1522972800,2018-04-06 00:00:00 +0000 UTC,4975802,,,,274.55,274.15,275.15,1013,,,24,7,290,,,,,,,,,1,800,Clear,sky is clear,01n
1522976400,2018-04-06 01:00:00 +0000 UTC,4975802,,,,273.29,272.15,274.15,1015,,,24,3,0,,,,,,,,,1,800,Clear,sky is clear,01n
1522980000,2018-04-06 02:00:00 +0000 UTC,4975802,,,,272.46,271.15,273.15,1016,,,63,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1522983600,2018-04-06 03:00:00 +0000 UTC,4975802,,,,271.47,270.15,272.15,1016,,,33,5,310,,,,,,,,,1,800,Clear,sky is clear,01n
1522987200,2018-04-06 04:00:00 +0000 UTC,4975802,,,,270.65,270.15,271.15,1017,,,42,2,330,,,,,,,,,1,800,Clear,sky is clear,01n
1522990800,2018-04-06 05:00:00 +0000 UTC,4975802,,,,270.52,269.15,271.15,1018,,,33,2,300,,,,,,,,,1,800,Clear,sky is clear,01n
1522994400,2018-04-06 06:00:00 +0000 UTC,4975802,,,,270.15,270.15,270.15,1018,,,35,3,298,,,,,,,,,1,800,Clear,sky is clear,01n
1522998000,2018-04-06 07:00:00 +0000 UTC,4975802,,,,268.26,264.15,271.15,1018,,,41,3,298,,,,,,,,,1,800,Clear,sky is clear,01n
1523001600,2018-04-06 08:00:00 +0000 UTC,4975802,,,,266.59,263.15,269.15,1018,,,57,1,0,,,,,,,,,1,800,Clear,sky is clear,01n
1523005200,2018-04-06 09:00:00 +0000 UTC,4975802,,,,266.23,262.15,269.15,1019,,,49,2,279,,,,,,,,,1,800,Clear,sky is clear,01n
1523008800,2018-04-06 10:00:00 +0000 UTC,4975802,,,,265.91,264.15,269.15,1019,,,53,2,279,,,,,,,,,1,800,Clear,sky is clear,01n
1523012400,2018-04-06 11:00:00 +0000 UTC,4975802,,,,265.89,263.15,269.15,1019,,,53,3,220,,,,,,,,,1,800,Clear,sky is clear,01d
1523016000,2018-04-06 12:00:00 +0000 UTC,4975802,,,,267.04,263.15,271.15,1020,,,50,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1523019600,2018-04-06 13:00:00 +0000 UTC,4975802,,,,271.26,270.15,274.15,1019,,,37,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1523023200,2018-04-06 14:00:00 +0000 UTC,4975802,,,,273.28,272.15,275.15,1018,,,37,3,0,,,,,,,,,1,800,Clear,sky is clear,01d
1523026800,2018-04-06 15:00:00 +0000 UTC,4975802,,,,274.45,273.15,276.15,1018,,,40,2,0,,,,,,,,,1,800,Clear,sky is clear,01d
1523030400,2018-04-06 16:00:00 +0000 UTC,4975802,,,,275.15,275.15,275.15,1018,,,31,6,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1523034000,2018-04-06 17:00:00 +0000 UTC,4975802,,,,276.29,275.15,278.15,1014,,,38,3,200,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523037600,2018-04-06 18:00:00 +0000 UTC,4975802,,,,276.63,276.15,277.15,1013,,,48,4,170,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523041200,2018-04-06 19:00:00 +0000 UTC,4975802,,,,276.33,275.15,277.15,1012,,,80,2,0,,,,,,,,,90,600,Snow,light snow,13d
1523041200,2018-04-06 19:00:00 +0000 UTC,4975802,,,,276.33,275.15,277.15,1012,,,80,2,0,,,,,,,,,90,701,Mist,mist,50d
1523044800,2018-04-06 20:00:00 +0000 UTC,4975802,,,,274.33,272.15,276.15,1012,,,91,6,170,,,,,,,,,90,601,Snow,snow,13d
1523044800,2018-04-06 20:00:00 +0000 UTC,4975802,,,,274.33,272.15,276.15,1012,,,91,6,170,,,,,,,,,90,701,Mist,mist,50d
1523044800,2018-04-06 20:00:00 +0000 UTC,4975802,,,,274.33,272.15,276.15,1012,,,91,6,170,,,,,,,,,90,741,Fog,fog,50d
1523048400,2018-04-06 21:00:00 +0000 UTC,4975802,,,,273.65,272.15,274.15,1009,,,91,3,150,,,,,,,,,90,602,Snow,heavy snow,13d
1523048400,2018-04-06 21:00:00 +0000 UTC,4975802,,,,273.65,272.15,274.15,1009,,,91,3,150,,,,,,,,,90,701,Mist,mist,50d
1523048400,2018-04-06 21:00:00 +0000 UTC,4975802,,,,273.65,272.15,274.15,1009,,,91,3,150,,,,,,,,,90,741,Fog,fog,50d
1523052000,2018-04-06 22:00:00 +0000 UTC,4975802,,,,273.66,272.15,274.15,1007,,,91,3,160,,,,,,,,,90,601,Snow,snow,13d
1523052000,2018-04-06 22:00:00 +0000 UTC,4975802,,,,273.66,272.15,274.15,1007,,,91,3,160,,,,,,,,,90,741,Fog,fog,50d
1523052000,2018-04-06 22:00:00 +0000 UTC,4975802,,,,273.66,272.15,274.15,1007,,,91,3,160,,,,,,,,,90,701,Mist,mist,50d
1523055600,2018-04-06 23:00:00 +0000 UTC,4975802,,,,273.81,272.15,275.15,1007,,,93,6,170,,,,,,,,,90,701,Mist,mist,50d
1523055600,2018-04-06 23:00:00 +0000 UTC,4975802,,,,273.81,272.15,275.15,1007,,,93,6,170,,,,,,,,,90,601,Snow,snow,13d
1523055600,2018-04-06 23:00:00 +0000 UTC,4975802,,,,273.81,272.15,275.15,1007,,,93,6,170,,,,,,,,,90,741,Fog,fog,50d
1523059200,2018-04-07 00:00:00 +0000 UTC,4975802,,,,273.83,272.15,275.15,1007,,,100,1,0,,,,,,,,,90,701,Mist,mist,50n
1523059200,2018-04-07 00:00:00 +0000 UTC,4975802,,,,273.83,272.15,275.15,1007,,,100,1,0,,,,,,,,,90,600,Snow,light snow,13n
1523062800,2018-04-07 01:00:00 +0000 UTC,4975802,,,,273.95,272.15,275.15,1006,,,100,3,212,,,,,,,,,90,600,Snow,light snow,13n
1523062800,2018-04-07 01:00:00 +0000 UTC,4975802,,,,273.95,272.15,275.15,1006,,,100,3,212,,,,,,,,,90,701,Mist,mist,50n
1523066400,2018-04-07 02:00:00 +0000 UTC,4975802,,,,273.99,272.15,275.15,1005,,,92,3,223,,,,,,,,,90,804,Clouds,overcast clouds,04n
1523070000,2018-04-07 03:00:00 +0000 UTC,4975802,,,,274.31,272.15,275.15,1006,,,93,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04n
1523073600,2018-04-07 04:00:00 +0000 UTC,4975802,,,,274.16,272.15,275.15,1004,,,92,2,170,,,,,,,,,90,804,Clouds,overcast clouds,04n
1523077200,2018-04-07 05:00:00 +0000 UTC,4975802,,,,274.65,273.15,275.15,1004,,,93,4,170,0.3,,,,,,,,90,500,Rain,light rain,10n
1523077200,2018-04-07 05:00:00 +0000 UTC,4975802,,,,274.65,273.15,275.15,1004,,,93,4,170,0.3,,,,,,,,90,600,Snow,light snow,13n
1523077200,2018-04-07 05:00:00 +0000 UTC,4975802,,,,274.65,273.15,275.15,1004,,,93,4,170,0.3,,,,,,,,90,701,Mist,mist,50n
1523080800,2018-04-07 06:00:00 +0000 UTC,4975802,,,,274.63,273.15,275.15,1004,,,100,1,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1523080800,2018-04-07 06:00:00 +0000 UTC,4975802,,,,274.63,273.15,275.15,1004,,,100,1,0,0.3,,,,,,,,90,600,Snow,light snow,13n
1523080800,2018-04-07 06:00:00 +0000 UTC,4975802,,,,274.63,273.15,275.15,1004,,,100,1,0,0.3,,,,,,,,90,701,Mist,mist,50n
1523084400,2018-04-07 07:00:00 +0000 UTC,4975802,,,,274.67,273.15,275.15,1003,,,94,2,239,0.3,,,,,,,,90,500,Rain,light rain,10n
1523084400,2018-04-07 07:00:00 +0000 UTC,4975802,,,,274.67,273.15,275.15,1003,,,94,2,239,0.3,,,,,,,,90,600,Snow,light snow,13n
1523084400,2018-04-07 07:00:00 +0000 UTC,4975802,,,,274.67,273.15,275.15,1003,,,94,2,239,0.3,,,,,,,,90,701,Mist,mist,50n
1523088000,2018-04-07 08:00:00 +0000 UTC,4975802,,,,274.74,274.15,275.15,1004,,,100,3,180,0.3,,,,,,,,90,500,Rain,light rain,10n
1523091600,2018-04-07 09:00:00 +0000 UTC,4975802,,,,274.47,273.15,275.15,1005,,,100,2,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1523091600,2018-04-07 09:00:00 +0000 UTC,4975802,,,,274.47,273.15,275.15,1005,,,100,2,0,0.3,,,,,,,,90,701,Mist,mist,50n
1523091600,2018-04-07 09:00:00 +0000 UTC,4975802,,,,274.47,273.15,275.15,1005,,,100,2,0,0.3,,,,,,,,90,600,Snow,light snow,13n
1523095200,2018-04-07 10:00:00 +0000 UTC,4975802,,,,274.48,274.15,275.15,1005,,,93,2,0,0.3,,,,,,,,90,500,Rain,light rain,10n
1523095200,2018-04-07 10:00:00 +0000 UTC,4975802,,,,274.48,274.15,275.15,1005,,,93,2,0,0.3,,,,,,,,90,600,Snow,light snow,13n
1523095200,2018-04-07 10:00:00 +0000 UTC,4975802,,,,274.48,274.15,275.15,1005,,,93,2,0,0.3,,,,,,,,90,701,Mist,mist,50n
1523098800,2018-04-07 11:00:00 +0000 UTC,4975802,,,,274.48,274.15,275.15,1005,,,93,4,200,0.3,,,,,,,,90,500,Rain,light rain,10d
1523098800,2018-04-07 11:00:00 +0000 UTC,4975802,,,,274.48,274.15,275.15,1005,,,93,4,200,0.3,,,,,,,,90,600,Snow,light snow,13d
1523098800,2018-04-07 11:00:00 +0000 UTC,4975802,,,,274.48,274.15,275.15,1005,,,93,4,200,0.3,,,,,,,,90,701,Mist,mist,50d
1523102400,2018-04-07 12:00:00 +0000 UTC,4975802,,,,274.14,273.15,275.15,1004,,,86,3,340,0.3,,,,,,,,75,500,Rain,light rain,10d
1523106000,2018-04-07 13:00:00 +0000 UTC,4975802,,,,274.63,274.15,275.15,1006,,,93,2,0,,,,,,,,,75,600,Snow,light snow,13d
1523109600,2018-04-07 14:00:00 +0000 UTC,4975802,,,,275.14,274.15,276.15,1006,,,69,4,260,,,,,,,,,75,803,Clouds,broken clouds,04d
1523113200,2018-04-07 15:00:00 +0000 UTC,4975802,,,,276.48,275.15,277.15,1006,,,51,6,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523116800,2018-04-07 16:00:00 +0000 UTC,4975802,,,,277.29,276.15,279.15,1007,,,35,8,300,,,,,,,,,1,800,Clear,sky is clear,01d
1523120400,2018-04-07 17:00:00 +0000 UTC,4975802,,,,278.12,277.15,279.15,1008,,,33,5,280,,,,,,,,,1,800,Clear,sky is clear,01d
1523124000,2018-04-07 18:00:00 +0000 UTC,4975802,,,,278.97,278.15,280.15,1007,,,36,4,250,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523127600,2018-04-07 19:00:00 +0000 UTC,4975802,,,,279.3,278.15,280.15,1007,,,33,7,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523131200,2018-04-07 20:00:00 +0000 UTC,4975802,,,,280.48,280.15,281.15,1007,,,31,7,290,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523134800,2018-04-07 21:00:00 +0000 UTC,4975802,,,,280.3,279.15,281.15,1007,,,28,5,260,,,,,,,,,20,801,Clouds,few clouds,02d
1523138400,2018-04-07 22:00:00 +0000 UTC,4975802,,,,279.83,279.15,281.15,1009,,,30,4,290,,,,,,,,,1,800,Clear,sky is clear,01d
1523142000,2018-04-07 23:00:00 +0000 UTC,4975802,,,,279.3,278.15,280.15,1008,,,26,3,240,,,,,,,,,20,801,Clouds,few clouds,02d
1523145600,2018-04-08 00:00:00 +0000 UTC,4975802,,,,277.97,276.15,279.15,1010,,,28,4,230,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523149200,2018-04-08 01:00:00 +0000 UTC,4975802,,,,276.3,275.15,277.15,1011,,,35,2,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1523152800,2018-04-08 02:00:00 +0000 UTC,4975802,,,,274.64,272.15,276.15,1012,,,40,3,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1523156400,2018-04-08 03:00:00 +0000 UTC,4975802,,,,273.47,271.15,275.15,1012,,,51,3,290,,,,,,,,,75,803,Clouds,broken clouds,04n
1523160000,2018-04-08 04:00:00 +0000 UTC,4975802,,,,273.14,272.15,274.15,1012,,,50,3,280,,,,,,,,,40,802,Clouds,scattered clouds,03n
1523163600,2018-04-08 05:00:00 +0000 UTC,4975802,,,,272.13,270.15,274.15,1012,,,47,2,320,,,,,,,,,40,802,Clouds,scattered clouds,03n
1523167200,2018-04-08 06:00:00 +0000 UTC,4975802,,,,271.3,270.15,272.15,1012,,,58,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1523170800,2018-04-08 07:00:00 +0000 UTC,4975802,,,,270.29,269.15,273.15,1012,,,75,2,60,,,,,,,,,1,800,Clear,sky is clear,01n
1523174400,2018-04-08 08:00:00 +0000 UTC,4975802,,,,269.63,267.15,272.15,1012,,,63,2,348,,,,,,,,,1,800,Clear,sky is clear,01n
1523178000,2018-04-08 09:00:00 +0000 UTC,4975802,,,,268.96,266.15,271.15,1013,,,68,2,348,,,,,,,,,1,800,Clear,sky is clear,01n
1523181600,2018-04-08 10:00:00 +0000 UTC,4975802,,,,268.29,264.15,271.15,1013,,,74,2,130,,,,,,,,,75,803,Clouds,broken clouds,04n
1523185200,2018-04-08 11:00:00 +0000 UTC,4975802,,,,268.27,264.15,272.15,1012,,,58,4,70,,,,,,,,,75,803,Clouds,broken clouds,04n
1523188800,2018-04-08 12:00:00 +0000 UTC,4975802,,,,268.77,264.15,272.15,1012,,,54,3,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1523192400,2018-04-08 13:00:00 +0000 UTC,4975802,,,,271.31,270.15,272.15,1012,,,54,3,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523196000,2018-04-08 14:00:00 +0000 UTC,4975802,,,,273.31,272.15,274.15,1012,,,47,6,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523199600,2018-04-08 15:00:00 +0000 UTC,4975802,,,,274.48,273.15,275.15,1012,,,43,6,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1523203200,2018-04-08 16:00:00 +0000 UTC,4975802,,,,275.47,274.15,276.15,1010,,,37,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523206800,2018-04-08 17:00:00 +0000 UTC,4975802,,,,276.14,275.15,277.15,1009,,,32,1,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523210400,2018-04-08 18:00:00 +0000 UTC,4975802,,,,277.3,276.15,278.15,1008,,,30,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523214000,2018-04-08 19:00:00 +0000 UTC,4975802,,,,277.98,277.15,279.15,1008,,,33,6,310,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523217600,2018-04-08 20:00:00 +0000 UTC,4975802,,,,278.31,277.15,279.15,1007,,,30,5,20,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523221200,2018-04-08 21:00:00 +0000 UTC,4975802,,,,278.94,278.15,279.15,1007,,,30,5,20,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523224800,2018-04-08 22:00:00 +0000 UTC,4975802,,,,277.96,276.15,279.15,1007,,,28,5,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523228400,2018-04-08 23:00:00 +0000 UTC,4975802,,,,276.64,275.15,278.15,1009,,,32,6,320,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523232000,2018-04-09 00:00:00 +0000 UTC,4975802,,,,275.97,275.15,277.15,1008,,,32,5,320,,,,,,,,,75,803,Clouds,broken clouds,04d
1523235600,2018-04-09 01:00:00 +0000 UTC,4975802,,,,274.63,273.15,276.15,1009,,,34,4,320,,,,,,,,,75,803,Clouds,broken clouds,04n
1523239200,2018-04-09 02:00:00 +0000 UTC,4975802,,,,274.54,274.15,275.15,1011,,,40,3,330,,,,,,,,,75,803,Clouds,broken clouds,04n
1523242800,2018-04-09 03:00:00 +0000 UTC,4975802,,,,273.13,272.15,275.15,1011,,,40,5,320,,,,,,,,,40,802,Clouds,scattered clouds,03n
1523246400,2018-04-09 04:00:00 +0000 UTC,4975802,,,,272.63,272.15,274.15,1012,,,43,3,310,,,,,,,,,20,801,Clouds,few clouds,02n
1523250000,2018-04-09 05:00:00 +0000 UTC,4975802,,,,271.81,271.15,272.15,1012,,,50,3,300,,,,,,,,,1,800,Clear,sky is clear,01n
1523253600,2018-04-09 06:00:00 +0000 UTC,4975802,,,,271.49,271.15,272.15,1013,,,58,4,280,,,,,,,,,1,800,Clear,sky is clear,01n
1523257200,2018-04-09 07:00:00 +0000 UTC,4975802,,,,271.15,271.15,271.15,1013,,,58,3,270,,,,,,,,,1,800,Clear,sky is clear,01n
1523260800,2018-04-09 08:00:00 +0000 UTC,4975802,,,,270.65,270.15,271.15,1014,,,58,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1523264400,2018-04-09 09:00:00 +0000 UTC,4975802,,,,270.33,269.15,271.15,1014,,,63,4,300,,,,,,,,,20,600,Snow,light snow,13n
1523268000,2018-04-09 10:00:00 +0000 UTC,4975802,,,,270.31,269.15,271.15,1017,,,45,4,290,,,,,,,,,20,600,Snow,light snow,13n
1523268000,2018-04-09 10:00:00 +0000 UTC,4975802,,,,270.31,269.15,271.15,1017,,,45,4,290,,,,,,,,,20,701,Mist,mist,50n
1523271600,2018-04-09 11:00:00 +0000 UTC,4975802,,,,269.8,269.15,271.15,1016,,,63,4,290,,,,,,,,,90,804,Clouds,overcast clouds,04n
1523275200,2018-04-09 12:00:00 +0000 UTC,4975802,,,,269.81,269.15,270.15,1017,,,53,3,330,,,,,,,,,20,801,Clouds,few clouds,02d
1523278800,2018-04-09 13:00:00 +0000 UTC,4975802,,,,270.48,269.15,271.15,1018,,,42,6,310,,,,,,,,,1,800,Clear,sky is clear,01d
1523282400,2018-04-09 14:00:00 +0000 UTC,4975802,,,,271.12,270.15,272.15,1018,,,39,7,300,,,,,,,,,1,800,Clear,sky is clear,01d
1523286000,2018-04-09 15:00:00 +0000 UTC,4975802,,,,272.11,270.15,274.15,1019,,,34,4,290,,,,,,,,,1,800,Clear,sky is clear,01d
1523289600,2018-04-09 16:00:00 +0000 UTC,4975802,,,,273.24,271.15,275.15,1018,,,34,4,350,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523293200,2018-04-09 17:00:00 +0000 UTC,4975802,,,,274.25,272.15,276.15,1018,,,32,4,340,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523296800,2018-04-09 18:00:00 +0000 UTC,4975802,,,,275.46,274.15,277.15,1019,,,29,6,300,,,,,,,,,1,800,Clear,sky is clear,01d
1523300400,2018-04-09 19:00:00 +0000 UTC,4975802,,,,275.98,274.15,277.15,1019,,,27,4,320,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523304000,2018-04-09 20:00:00 +0000 UTC,4975802,,,,276.64,275.15,278.15,1019,,,27,4,350,,,,,,,,,20,801,Clouds,few clouds,02d
1523307600,2018-04-09 21:00:00 +0000 UTC,4975802,,,,277.47,276.15,279.15,1019,,,24,5,360,,,,,,,,,1,800,Clear,sky is clear,01d
1523311200,2018-04-09 22:00:00 +0000 UTC,4975802,,,,277.3,276.15,279.15,1019,,,24,3,0,,,,,,,,,20,801,Clouds,few clouds,02d
1523314800,2018-04-09 23:00:00 +0000 UTC,4975802,,,,276.97,276.15,278.15,1019,,,23,5,310,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523318400,2018-04-10 00:00:00 +0000 UTC,4975802,,,,275.8,275.15,277.15,1020,,,25,2,300,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523322000,2018-04-10 01:00:00 +0000 UTC,4975802,,,,274.46,272.15,276.15,1021,,,29,3,302,,,,,,,,,40,802,Clouds,scattered clouds,03n
1523325600,2018-04-10 02:00:00 +0000 UTC,4975802,,,,272.8,271.15,275.15,1022,,,29,2,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1523329200,2018-04-10 03:00:00 +0000 UTC,4975802,,,,271.79,270.15,274.15,1022,,,40,3,0,,,,,,,,,75,803,Clouds,broken clouds,04n
1523332800,2018-04-10 04:00:00 +0000 UTC,4975802,,,,271.12,269.15,274.15,1023,,,37,3,90,,,,,,,,,75,803,Clouds,broken clouds,04n
1523336400,2018-04-10 05:00:00 +0000 UTC,4975802,,,,269.79,267.15,273.15,1023,,,72,4,80,,,,,,,,,40,802,Clouds,scattered clouds,03n
1523340000,2018-04-10 06:00:00 +0000 UTC,4975802,,,,270.12,268.15,273.15,1023,,,72,3,80,,,,,,,,,1,800,Clear,sky is clear,01n
1523343600,2018-04-10 07:00:00 +0000 UTC,4975802,,,,269.8,267.15,272.15,1023,,,46,3,80,,,,,,,,,1,800,Clear,sky is clear,01n
1523347200,2018-04-10 08:00:00 +0000 UTC,4975802,,,,269.78,267.15,273.15,1023,,,73,5,70,,,,,,,,,1,800,Clear,sky is clear,01n
1523350800,2018-04-10 09:00:00 +0000 UTC,4975802,,,,268.95,266.15,272.15,1023,,,54,4,70,,,,,,,,,20,801,Clouds,few clouds,02n
1523354400,2018-04-10 10:00:00 +0000 UTC,4975802,,,,268.95,266.15,272.15,1024,,,54,4,60,,,,,,,,,75,803,Clouds,broken clouds,04n
1523358000,2018-04-10 11:00:00 +0000 UTC,4975802,,,,268.78,266.15,272.15,1024,,,58,5,70,,,,,,,,,75,803,Clouds,broken clouds,04n
1523361600,2018-04-10 12:00:00 +0000 UTC,4975802,,,,269.13,267.15,271.15,1024,,,63,3,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1523365200,2018-04-10 13:00:00 +0000 UTC,4975802,,,,272.31,271.15,274.15,1024,,,50,5,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1523368800,2018-04-10 14:00:00 +0000 UTC,4975802,,,,274.51,272.15,276.15,1023,,,55,2,70,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523372400,2018-04-10 15:00:00 +0000 UTC,4975802,,,,275.51,273.15,277.15,1023,,,55,4,110,,,,,,,,,75,803,Clouds,broken clouds,04d
1523376000,2018-04-10 16:00:00 +0000 UTC,4975802,,,,276.16,274.15,277.15,1023,,,47,3,90,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523379600,2018-04-10 17:00:00 +0000 UTC,4975802,,,,276.32,275.15,277.15,1023,,,47,3,90,,,,,,,,,90,804,Clouds,overcast clouds,04d
1523383200,2018-04-10 18:00:00 +0000 UTC,4975802,,,,277.85,277.85,277.85,1028,,,71,2,169,0.3,,,,,,,,88,500,Rain,light rain,10d
1523386800,2018-04-10 19:00:00 +0000 UTC,4975802,,,,277.85,277.85,277.85,1028,,,71,2,169,0.3,,,,,,,,88,500,Rain,light rain,10d
1523390400,2018-04-10 20:00:00 +0000 UTC,4975802,,,,277.15,277.15,277.15,1021,,,44,4,170,,,,,,,,,75,803,Clouds,broken clouds,04d
1523394000,2018-04-10 21:00:00 +0000 UTC,4975802,,,,277.15,277.15,277.15,1021,,,60,6,90,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523397600,2018-04-10 22:00:00 +0000 UTC,4975802,,,,277.15,277.15,277.15,1021,,,64,5,90,,,,,,,,,40,802,Clouds,scattered clouds,03d
1523401200,2018-04-10 23:00:00 +0000 UTC,4975802,,,,277.15,277.15,277.15,1021,,,95,5,90,,,,,,,,,75,803,Clouds,broken clouds,04d
1523404800,2018-04-11 00:00:00 +0000 UTC,4975802,,,,275.99,275.15,277.15,1021,,,74,3,150,,,,,,,,,40,802,Clouds,scattered clouds,03d
