Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
15.535714285714286,28,22,6,79.0,21.0
22.91176470588235,34,18,16,53.0,47.0
12.84,50,40,10,80.0,20.0
14.338983050847459,59,44,15,75.0,25.0
16.285714285714285,28,27,1,96.0,4.0
25.3,20,17,3,85.0,15.0
14.384615384615385,13,12,1,92.0,8.0
11.266666666666667,15,14,1,93.0,7.0
17.666666666666668,6,4,2,67.0,33.0
9.714285714285714,7,6,1,86.0,14.0
5.8,5,3,2,60.0,40.0
2.0,1,1,0,100.0,0.0
13.5,4,4,0,100.0,0.0
7.666666666666667,6,6,0,100.0,0.0
7.909090909090909,11,7,4,64.0,36.0
7.2,20,18,2,90.0,10.0
10.226415094339623,53,48,5,91.0,9.0
9.052631578947368,19,16,3,84.0,16.0
9.333333333333334,18,17,1,94.0,6.0
10.666666666666666,30,29,1,97.0,3.0
28.703703703703702,27,21,6,78.0,22.0
15.285714285714286,28,18,10,64.0,36.0
16.5,18,17,1,94.0,6.0
13.91304347826087,23,19,4,83.0,17.0
13.657142857142857,35,34,1,97.0,3.0
18.262295081967213,61,51,10,84.0,16.0
11.8125,32,31,1,97.0,3.0
14.0,23,20,3,87.0,13.0
15.272727272727273,22,18,4,82.0,18.0
64.16666666666667,12,11,1,92.0,8.0
21.666666666666668,9,6,3,67.0,33.0
29.4,5,3,2,60.0,40.0
4.0,2,2,0,100.0,0.0
6.8,5,5,0,100.0,0.0
13.5,2,2,0,100.0,0.0
53.0,1,1,0,100.0,0.0
3.0,2,2,0,100.0,0.0
20.4,5,5,0,100.0,0.0
13.428571428571429,7,6,1,86.0,14.0
10.666666666666666,30,27,3,90.0,10.0
21.6,50,45,5,90.0,10.0
8.636363636363637,33,29,4,88.0,12.0
44.72727272727273,11,9,2,82.0,18.0
13.142857142857142,35,32,3,91.0,9.0
11.826086956521738,23,20,3,87.0,13.0
12.944444444444445,18,15,3,83.0,17.0
10.357142857142858,14,12,2,86.0,14.0
16.625,16,14,2,88.0,12.0
15.4,20,19,1,95.0,5.0
11.11111111111111,36,31,5,86.0,14.0
14.466666666666667,15,14,1,93.0,7.0
17.38888888888889,18,16,2,89.0,11.0
20.42105263157895,19,12,7,63.0,37.0
8.11111111111111,9,9,0,100.0,0.0
18.333333333333332,6,5,1,83.0,17.0
12.1,10,7,3,70.0,30.0
40.6,5,5,0,100.0,0.0
17.5,2,1,1,50.0,50.0
10.0,1,1,0,100.0,0.0
4.0,1,1,0,100.0,0.0
9.5,4,4,0,100.0,0.0
6.9,10,8,2,80.0,20.0
10.5,24,23,1,96.0,4.0
14.183673469387756,49,45,4,92.0,8.0
13.035714285714286,28,26,2,93.0,7.0
9.352941176470589,17,16,1,94.0,6.0
19.833333333333332,24,21,3,88.0,12.0
19.21212121212121,33,28,5,85.0,15.0
25.272727272727273,33,25,8,76.0,24.0
16.307692307692307,26,14,12,54.0,46.0
20.975609756097562,41,27,14,66.0,34.0
16.634615384615383,52,39,13,75.0,25.0
13.706666666666667,75,66,9,88.0,12.0
26.07547169811321,53,34,19,64.0,36.0
24.50769230769231,65,33,32,51.0,49.0
20.75862068965517,29,19,10,66.0,34.0
11.068965517241379,29,16,13,55.0,45.0
34.83673469387755,49,23,26,47.0,53.0
28.363636363636363,22,6,16,27.0,73.0
32.266666666666666,15,7,8,47.0,53.0
50.0,9,5,4,56.0,44.0
21.0,1,1,0,100.0,0.0
7.5,2,0,2,0.0,100.0
18.0,5,3,2,60.0,40.0
84.0,1,1,0,100.0,0.0
26.666666666666668,3,3,0,100.0,0.0
9.4,5,4,1,80.0,20.0
19.0,19,19,0,100.0,0.0
9.933333333333334,15,14,1,93.0,7.0
35.36842105263158,38,22,16,58.0,42.0
20.82857142857143,35,27,8,77.0,23.0
19.02173913043478,46,28,18,61.0,39.0
21.808823529411764,68,31,37,46.0,54.0
26.042857142857144,70,32,38,46.0,54.0
24.322222222222223,90,38,52,42.0,58.0
18.784615384615385,65,30,35,46.0,54.0
17.03125,32,18,14,56.0,44.0
17.7,40,21,19,52.0,48.0
27.29032258064516,31,17,14,55.0,45.0
24.97142857142857,35,19,16,54.0,46.0
21.88235294117647,34,9,25,26.0,74.0
18.2,30,18,12,60.0,40.0
34.041666666666664,24,7,17,29.0,71.0
66.54545454545455,11,3,8,27.0,73.0
63.84615384615385,13,6,7,46.0,54.0
23.142857142857142,7,1,6,14.0,86.0
16.4,5,2,3,40.0,60.0
3.0,1,1,0,100.0,0.0
4.5,2,2,0,100.0,0.0
6.25,4,4,0,100.0,0.0
15.6,15,15,0,100.0,0.0
36.6875,16,13,3,81.0,19.0
29.61904761904762,21,15,6,71.0,29.0
18.115384615384617,26,18,8,69.0,31.0
29.0,35,20,15,57.0,43.0
31.440677966101696,59,18,41,31.0,69.0
18.085714285714285,35,24,11,69.0,31.0
13.75609756097561,41,20,21,49.0,51.0
99.8125,32,19,13,59.0,41.0
17.954545454545453,22,12,10,55.0,45.0
26.727272727272727,11,7,4,64.0,36.0
31.0,15,10,5,67.0,33.0
33.96,25,14,11,56.0,44.0
20.0,16,14,2,88.0,12.0
455.6,5,5,0,100.0,0.0
35.63636363636363,11,9,2,82.0,18.0
6.333333333333333,3,3,0,100.0,0.0
17.666666666666668,3,2,1,67.0,33.0
9.75,4,4,0,100.0,0.0
14.0,1,1,0,100.0,0.0
12.0,1,1,0,100.0,0.0
29.142857142857142,7,4,3,57.0,43.0
5.875,8,8,0,100.0,0.0
12.84375,32,29,3,91.0,9.0
13.637931034482758,58,45,13,78.0,22.0
11.117647058823529,17,17,0,100.0,0.0
14.73913043478261,23,13,10,57.0,43.0
20.636363636363637,22,18,4,82.0,18.0
22.82608695652174,46,29,17,63.0,37.0
18.666666666666668,30,20,10,67.0,33.0
25.69047619047619,42,28,14,67.0,33.0
30.939393939393938,33,19,14,58.0,42.0
17.421875,64,50,14,78.0,22.0
13.571428571428571,56,45,11,80.0,20.0
21.513513513513512,37,30,7,81.0,19.0
17.25,16,13,3,81.0,19.0
12.8125,16,15,1,94.0,6.0
12.666666666666666,9,6,3,67.0,33.0
14.875,8,6,2,75.0,25.0
106.83333333333333,6,6,0,100.0,0.0
11.25,4,4,0,100.0,0.0
16.0,2,2,0,100.0,0.0
4.0,1,1,0,100.0,0.0
2.5,2,2,0,100.0,0.0
114.5,2,2,0,100.0,0.0
8.5,2,2,0,100.0,0.0
9.363636363636363,11,9,2,82.0,18.0
15.071428571428571,28,26,2,93.0,7.0
11.0,55,52,3,95.0,5.0
87.04166666666667,24,22,2,92.0,8.0
8.76923076923077,26,24,2,92.0,8.0
18.7,30,28,2,93.0,7.0
17.31578947368421,38,27,11,71.0,29.0
13.166666666666666,24,17,7,71.0,29.0
25.047619047619047,21,14,7,67.0,33.0
12.5,32,23,9,72.0,28.0
15.163636363636364,55,45,10,82.0,18.0
17.444444444444443,63,51,12,81.0,19.0
15.871794871794872,39,28,11,72.0,28.0
11.181818181818182,33,23,10,70.0,30.0
9.347826086956522,23,21,2,91.0,9.0
37.34782608695652,23,12,11,52.0,48.0
14.916666666666666,12,12,0,100.0,0.0
10.1,10,6,4,60.0,40.0
4.25,4,3,1,75.0,25.0
8.0,1,1,0,100.0,0.0
7.0,1,1,0,100.0,0.0
8.0,5,2,3,40.0,60.0
7.333333333333333,6,6,0,100.0,0.0
28.125,8,7,1,88.0,12.0
7.612903225806452,31,30,1,97.0,3.0
11.607843137254902,51,48,3,94.0,6.0
15.512820512820513,39,34,5,87.0,13.0
22.423076923076923,26,23,3,88.0,12.0
24.951219512195124,41,28,13,68.0,32.0
22.452380952380953,42,25,17,60.0,40.0
26.53488372093023,43,28,15,65.0,35.0
23.025641025641026,39,32,7,82.0,18.0
18.275862068965516,58,38,20,66.0,34.0
20.841269841269842,63,51,12,81.0,19.0
15.523809523809524,63,55,8,87.0,13.0
11.89655172413793,29,24,5,83.0,17.0
13.3,30,22,8,73.0,27.0
18.37037037037037,27,20,7,74.0,26.0
19.294117647058822,17,15,2,88.0,12.0
4.833333333333333,6,6,0,100.0,0.0
10.0,7,5,2,71.0,29.0
9.4,5,5,0,100.0,0.0
3.5,2,2,0,100.0,0.0
9.0,1,1,0,100.0,0.0
6.5,2,2,0,100.0,0.0
51.333333333333336,3,3,0,100.0,0.0
31.333333333333332,6,5,1,83.0,17.0
23.333333333333332,6,5,1,83.0,17.0
10.862068965517242,29,27,2,93.0,7.0
9.0,49,46,3,94.0,6.0
15.5,28,25,3,89.0,11.0
23.333333333333332,21,16,5,76.0,24.0
19.405405405405407,37,26,11,70.0,30.0
35.94117647058823,34,21,13,62.0,38.0
13.707317073170731,41,33,8,80.0,20.0
15.121212121212121,33,19,14,58.0,42.0
39.25925925925926,54,33,21,61.0,39.0
11.906976744186046,43,38,5,88.0,12.0
16.333333333333332,57,50,7,88.0,12.0
15.1,50,34,16,68.0,32.0
19.136363636363637,22,18,4,82.0,18.0
13.423076923076923,26,21,5,81.0,19.0
32.0,12,10,2,83.0,17.0
19.5,14,8,6,57.0,43.0
13.4,10,9,1,90.0,10.0
45.666666666666664,6,1,5,17.0,83.0
17.75,4,2,2,50.0,50.0
57.0,1,1,0,100.0,0.0
176.0,1,1,0,100.0,0.0
20.75,4,4,0,100.0,0.0
7.2,5,5,0,100.0,0.0
17.142857142857142,7,6,1,86.0,14.0
10.157894736842104,38,35,3,92.0,8.0
14.842105263157896,57,50,7,88.0,12.0
21.324324324324323,37,28,9,76.0,24.0
21.580645161290324,31,22,9,71.0,29.0
21.733333333333334,45,21,24,47.0,53.0
40.588235294117645,34,20,14,59.0,41.0
19.829787234042552,47,22,25,47.0,53.0
22.0625,48,26,22,54.0,46.0
20.771428571428572,35,25,10,71.0,29.0
19.07936507936508,63,37,26,59.0,41.0
13.766666666666667,60,50,10,83.0,17.0
12.783783783783784,37,31,6,84.0,16.0
59.958333333333336,24,13,11,54.0,46.0
16.5,12,9,3,75.0,25.0
23.4,25,14,11,56.0,44.0
10.9,10,8,2,80.0,20.0
17.88888888888889,9,7,2,78.0,22.0
13.833333333333334,6,6,0,100.0,0.0
20.6,5,4,1,80.0,20.0
47.5,2,2,0,100.0,0.0
43.0,1,1,0,100.0,0.0
16.0,1,1,0,100.0,0.0
25.0,1,1,0,100.0,0.0
3.1666666666666665,6,6,0,100.0,0.0
3.0,5,5,0,100.0,0.0
7.583333333333333,12,10,2,83.0,17.0
26.94736842105263,19,11,8,58.0,42.0
32.142857142857146,35,20,15,57.0,43.0
42.614285714285714,70,19,51,27.0,73.0
40.582089552238806,67,20,47,30.0,70.0
38.0,75,20,55,27.0,73.0
23.924050632911392,79,27,52,34.0,66.0
24.903225806451612,93,25,68,27.0,73.0
30.65740740740741,108,18,90,17.0,83.0
20.396825396825395,63,22,41,35.0,65.0
15.377358490566039,53,29,24,55.0,45.0
11.625,24,13,11,54.0,46.0
21.363636363636363,11,8,3,73.0,27.0
8.833333333333334,18,14,4,78.0,22.0
13.25,12,8,4,67.0,33.0
13.5,8,4,4,50.0,50.0
9.75,8,4,4,50.0,50.0
18.5,4,4,0,100.0,0.0
101.25,4,4,0,100.0,0.0
8.833333333333334,6,3,3,50.0,50.0
8.0,3,2,1,67.0,33.0
7.0,2,2,0,100.0,0.0
6.4,5,3,2,60.0,40.0
18.25,8,4,4,50.0,50.0
22.36842105263158,19,14,5,74.0,26.0
41.357142857142854,14,8,6,57.0,43.0
50.61224489795919,49,18,31,37.0,63.0
21.425925925925927,54,20,34,37.0,63.0
30.814285714285713,70,19,51,27.0,73.0
23.691176470588236,68,27,41,40.0,60.0
24.569444444444443,72,27,45,38.0,62.0
30.964912280701753,57,20,37,35.0,65.0
16.565217391304348,69,32,37,46.0,54.0
16.857142857142858,49,23,26,47.0,53.0
11.1875,32,18,14,56.0,44.0
17.095238095238095,21,5,16,24.0,76.0
23.6875,16,10,6,62.0,38.0
7.555555555555555,9,6,3,67.0,33.0
13.5,8,7,1,88.0,12.0
10.375,8,5,3,62.0,38.0
27.666666666666668,3,3,0,100.0,0.0
16.5,4,3,1,75.0,25.0
32.0,2,2,0,100.0,0.0
9.0,1,1,0,100.0,0.0
7.0,1,0,1,0.0,100.0
7.5,4,4,0,100.0,0.0
8.666666666666666,9,9,0,100.0,0.0
9.3125,32,23,9,72.0,28.0
11.980392156862745,51,42,9,82.0,18.0
14.590909090909092,22,17,5,77.0,23.0
42.25,32,20,12,62.0,38.0
28.05,40,26,14,65.0,35.0
18.55263157894737,38,31,7,82.0,18.0
24.526315789473685,38,26,12,68.0,32.0
31.2,35,17,18,49.0,51.0
40.06060606060606,33,22,11,67.0,33.0
13.019607843137255,51,40,11,78.0,22.0
17.446153846153845,65,56,9,86.0,14.0
13.0,29,24,5,83.0,17.0
14.833333333333334,24,20,4,83.0,17.0
13.380952380952381,21,20,1,95.0,5.0
14.0,13,13,0,100.0,0.0
13.846153846153847,13,9,4,69.0,31.0
36.57142857142857,7,4,3,57.0,43.0
4.333333333333333,3,3,0,100.0,0.0
52.25,4,2,2,50.0,50.0
102.0,1,0,1,0.0,100.0
17.0,1,1,0,100.0,0.0
15.666666666666666,3,2,1,67.0,33.0
5.615384615384615,13,12,1,92.0,8.0
13.6875,32,23,9,72.0,28.0
22.50980392156863,51,41,10,80.0,20.0
9.416666666666666,24,18,6,75.0,25.0
15.222222222222221,18,14,4,78.0,22.0
17.333333333333332,33,30,3,91.0,9.0
27.307692307692307,39,30,9,77.0,23.0
15.903225806451612,31,24,7,77.0,23.0
25.814814814814813,27,20,7,74.0,26.0
27.651162790697676,43,36,7,84.0,16.0
16.8125,32,23,9,72.0,28.0
29.507462686567163,67,52,15,78.0,22.0
16.0,33,25,8,76.0,24.0
15.347826086956522,23,18,5,78.0,22.0
14.833333333333334,18,16,2,89.0,11.0
14.166666666666666,6,3,3,50.0,50.0
15.333333333333334,12,9,3,75.0,25.0
33.5,4,4,0,100.0,0.0
7.25,4,3,1,75.0,25.0
8.0,1,1,0,100.0,0.0
4.0,1,1,0,100.0,0.0
15.0,4,4,0,100.0,0.0
8.0,1,1,0,100.0,0.0
11.0,4,2,2,50.0,50.0
9.15,20,16,4,80.0,20.0
11.457142857142857,35,32,3,91.0,9.0
11.772727272727273,22,17,5,77.0,23.0
12.066666666666666,15,12,3,80.0,20.0
19.68,25,19,6,76.0,24.0
23.29032258064516,31,22,9,71.0,29.0
26.642857142857142,28,20,8,71.0,29.0
16.541666666666668,24,20,4,83.0,17.0
15.0,22,21,1,95.0,5.0
10.628571428571428,35,32,3,91.0,9.0
13.456521739130435,46,42,4,91.0,9.0
16.68,25,21,4,84.0,16.0
19.625,24,15,9,62.0,38.0
15.789473684210526,19,12,7,63.0,37.0
17.142857142857142,14,10,4,71.0,29.0
8.956521739130435,23,17,6,74.0,26.0
33.25,4,3,1,75.0,25.0
16.666666666666668,3,2,1,67.0,33.0
15.0,2,2,0,100.0,0.0
7.5,2,2,0,100.0,0.0
11.0,5,4,1,80.0,20.0
184.33333333333334,6,6,0,100.0,0.0
6.8,5,3,2,60.0,40.0
10.346153846153847,26,23,3,88.0,12.0
11.804347826086957,46,40,6,87.0,13.0
15.515151515151516,33,24,9,73.0,27.0
29.357142857142858,14,10,4,71.0,29.0
27.90625,32,23,9,72.0,28.0
25.02857142857143,35,21,14,60.0,40.0
24.29032258064516,31,19,12,61.0,39.0
10.52,25,17,8,68.0,32.0
17.88235294117647,34,22,12,65.0,35.0
13.046511627906977,43,31,12,72.0,28.0
11.865671641791044,67,53,14,79.0,21.0
15.6,45,30,15,67.0,33.0
14.45,20,16,4,80.0,20.0
15.5,22,20,2,91.0,9.0
14.0,13,9,4,69.0,31.0
17.454545454545453,11,11,0,100.0,0.0
30.46153846153846,13,9,4,69.0,31.0
20.333333333333332,3,3,0,100.0,0.0
53.8,5,3,2,60.0,40.0
34.0,2,1,1,50.0,50.0
27.0,2,2,0,100.0,0.0
10.333333333333334,3,3,0,100.0,0.0
9.0,3,3,0,100.0,0.0
10.5,6,6,0,100.0,0.0
9.714285714285714,21,20,1,95.0,5.0
20.852941176470587,34,32,2,94.0,6.0
13.26923076923077,26,17,9,65.0,35.0
26.4,15,11,4,73.0,27.0
24.892857142857142,28,19,9,68.0,32.0
22.21875,32,24,8,75.0,25.0
22.852941176470587,34,16,18,47.0,53.0
17.0,19,10,9,53.0,47.0
22.772727272727273,44,24,20,55.0,45.0
15.71111111111111,45,26,19,58.0,42.0
15.106060606060606,66,49,17,74.0,26.0
14.392857142857142,28,23,5,82.0,18.0
20.653846153846153,26,18,8,69.0,31.0
11.555555555555555,9,9,0,100.0,0.0
18.454545454545453,11,9,2,82.0,18.0
7.142857142857143,14,13,1,93.0,7.0
6.666666666666667,3,3,0,100.0,0.0
5.5,2,1,1,50.0,50.0
17.0,1,0,1,0.0,100.0
12.5,2,2,0,100.0,0.0
50.0,1,0,1,0.0,100.0
16.4,5,2,3,40.0,60.0
18.5,2,1,1,50.0,50.0
10.428571428571429,7,6,1,86.0,14.0
8.285714285714286,7,7,0,100.0,0.0
43.111111111111114,9,8,1,89.0,11.0
17.53846153846154,13,9,4,69.0,31.0
13.933333333333334,15,7,8,47.0,53.0
27.416666666666668,24,12,12,50.0,50.0
17.945945945945947,37,19,18,51.0,49.0
32.08163265306123,49,17,32,35.0,65.0
14.72,50,21,29,42.0,58.0
31.105263157894736,38,16,22,42.0,58.0
18.228571428571428,35,19,16,54.0,46.0
25.894736842105264,19,8,11,42.0,58.0
26.0,31,18,13,58.0,42.0
11.1875,16,10,6,62.0,38.0
12.846153846153847,13,11,2,85.0,15.0
23.727272727272727,11,8,3,73.0,27.0
13.428571428571429,7,7,0,100.0,0.0
9.8,5,1,4,20.0,80.0
10.4,5,3,2,60.0,40.0
34.5,2,2,0,100.0,0.0
3.5,2,1,1,50.0,50.0
8.0,2,2,0,100.0,0.0
12.916666666666666,12,9,3,75.0,25.0
34.857142857142854,7,3,4,43.0,57.0
35.0,13,6,7,46.0,54.0
21.833333333333332,18,13,5,72.0,28.0
24.666666666666668,9,4,5,44.0,56.0
31.0,8,8,0,100.0,0.0
35.0,4,4,0,100.0,0.0
75.11111111111111,18,15,3,83.0,17.0
21.958333333333332,24,10,14,42.0,58.0
21.22222222222222,9,7,2,78.0,22.0
9.333333333333334,6,6,0,100.0,0.0
4.0,1,1,0,100.0,0.0
6.0,2,2,0,100.0,0.0
17.0,1,1,0,100.0,0.0
6.0,1,1,0,100.0,0.0
10.5,2,2,0,100.0,0.0
20.0,1,1,0,100.0,0.0
12.0,1,1,0,100.0,0.0
18.0,1,1,0,100.0,0.0
25.5,8,7,1,88.0,12.0
12.0,11,10,1,91.0,9.0
7.428571428571429,7,7,0,100.0,0.0
48.81818181818182,11,8,3,73.0,27.0
19.833333333333332,18,11,7,61.0,39.0
24.1,20,14,6,70.0,30.0
14.5,34,23,11,68.0,32.0
22.88888888888889,27,12,15,44.0,56.0
16.137931034482758,29,20,9,69.0,31.0
27.3125,48,23,25,48.0,52.0
22.486486486486488,37,23,14,62.0,38.0
12.041666666666666,24,21,3,88.0,12.0
6.5,10,8,2,80.0,20.0
7.0,6,5,1,83.0,17.0
7.285714285714286,14,12,2,86.0,14.0
18.6,5,5,0,100.0,0.0
6.666666666666667,6,5,1,83.0,17.0
3.3333333333333335,3,1,2,33.0,67.0
19.2,5,1,4,20.0,80.0
31.0,2,2,0,100.0,0.0
16.0,1,1,0,100.0,0.0
8.8,5,4,1,80.0,20.0
6.75,4,3,1,75.0,25.0
21.545454545454547,11,11,0,100.0,0.0
10.72,25,24,1,96.0,4.0
16.666666666666668,15,15,0,100.0,0.0
12.6,10,7,3,70.0,30.0
11.666666666666666,9,7,2,78.0,22.0
6.5,10,10,0,100.0,0.0
10.454545454545455,11,10,1,91.0,9.0
35.625,8,7,1,88.0,12.0
11.8,15,14,1,93.0,7.0
12.0,14,13,1,93.0,7.0
10.166666666666666,18,18,0,100.0,0.0
77.61538461538461,13,13,0,100.0,0.0
12.0,1,1,0,100.0,0.0
5.0,1,1,0,100.0,0.0
98.5,2,2,0,100.0,0.0
29.0,1,1,0,100.0,0.0
32.0,2,1,1,50.0,50.0
207.5,2,2,0,100.0,0.0
18.333333333333332,3,3,0,100.0,0.0
20.0,2,2,0,100.0,0.0
70.0,2,2,0,100.0,0.0
19.0,1,1,0,100.0,0.0
20.4,5,5,0,100.0,0.0
8.8,5,5,0,100.0,0.0
20.333333333333332,3,3,0,100.0,0.0
9.833333333333334,6,6,0,100.0,0.0
17.666666666666668,12,12,0,100.0,0.0
27.0,12,9,3,75.0,25.0
9.470588235294118,17,11,6,65.0,35.0
14.333333333333334,21,15,6,71.0,29.0
15.55,40,33,7,82.0,18.0
12.08,25,22,3,88.0,12.0
9.727272727272727,11,11,0,100.0,0.0
12.083333333333334,12,8,4,67.0,33.0
37.0,4,3,1,75.0,25.0
13.571428571428571,7,6,1,86.0,14.0
13.0,1,1,0,100.0,0.0
5.0,2,2,0,100.0,0.0
5.4,5,5,0,100.0,0.0
36.857142857142854,7,6,1,86.0,14.0
9.23076923076923,13,11,2,85.0,15.0
13.181818181818182,11,11,0,100.0,0.0
11.090909090909092,11,11,0,100.0,0.0
12.333333333333334,9,5,4,56.0,44.0
14.333333333333334,12,11,1,92.0,8.0
17.272727272727273,11,10,1,91.0,9.0
16.3125,16,13,3,81.0,19.0
8.454545454545455,22,18,4,82.0,18.0
12.65625,32,24,8,75.0,25.0
15.16,50,41,9,82.0,18.0
26.178571428571427,28,24,4,86.0,14.0
8.782608695652174,23,22,1,96.0,4.0
10.846153846153847,13,13,0,100.0,0.0
8.923076923076923,13,10,3,77.0,23.0
12.333333333333334,3,3,0,100.0,0.0
14.875,8,6,2,75.0,25.0
23.0,1,0,1,0.0,100.0
64.0,1,1,0,100.0,0.0
22.666666666666668,3,3,0,100.0,0.0
18.0,1,1,0,100.0,0.0
7.6,5,5,0,100.0,0.0
10.2,5,4,1,80.0,20.0
13.5,16,16,0,100.0,0.0
10.685714285714285,35,32,3,91.0,9.0
10.68421052631579,19,16,3,84.0,16.0
36.3,20,16,4,80.0,20.0
13.066666666666666,15,11,4,73.0,27.0
17.25925925925926,27,19,8,70.0,30.0
11.736842105263158,19,14,5,74.0,26.0
19.25,16,9,7,56.0,44.0
12.153846153846153,26,19,7,73.0,27.0
11.678571428571429,28,27,1,96.0,4.0
10.710526315789474,38,32,6,84.0,16.0
11.25,28,28,0,100.0,0.0
67.625,8,7,1,88.0,12.0
11.375,8,6,2,75.0,25.0
14.3,10,9,1,90.0,10.0
7.5,8,8,0,100.0,0.0
10.666666666666666,3,3,0,100.0,0.0
57.0,1,1,0,100.0,0.0
4.0,1,1,0,100.0,0.0
15.5,2,1,1,50.0,50.0
11.5,2,2,0,100.0,0.0
6.0,1,1,0,100.0,0.0
8.666666666666666,3,1,2,33.0,67.0
2.0,1,1,0,100.0,0.0
15.833333333333334,6,3,3,50.0,50.0
24.363636363636363,11,11,0,100.0,0.0
21.76923076923077,26,14,12,54.0,46.0
20.52,25,14,11,56.0,44.0
32.64,25,11,14,44.0,56.0
25.967741935483872,31,18,13,58.0,42.0
17.333333333333332,42,18,24,43.0,57.0
66.78378378378379,37,12,25,32.0,68.0
19.6,45,20,25,44.0,56.0
12.318181818181818,22,13,9,59.0,41.0
12.823529411764707,17,12,5,71.0,29.0
23.0,11,7,4,64.0,36.0
23.0,10,10,0,100.0,0.0
22.0,17,11,6,65.0,35.0
19.266666666666666,15,10,5,67.0,33.0
20.3,10,8,2,80.0,20.0
12.666666666666666,3,2,1,67.0,33.0
5.333333333333333,3,3,0,100.0,0.0
15.5,4,3,1,75.0,25.0
15.0,2,1,1,50.0,50.0
2.0,1,1,0,100.0,0.0
14.25,4,3,1,75.0,25.0
4.0,1,1,0,100.0,0.0
7.285714285714286,7,5,2,71.0,29.0
22.77777777777778,9,9,0,100.0,0.0
12.166666666666666,6,6,0,100.0,0.0
12.4,10,10,0,100.0,0.0
10.142857142857142,7,6,1,86.0,14.0
14.733333333333333,15,11,4,73.0,27.0
13.0,11,10,1,91.0,9.0
5.6923076923076925,13,12,1,92.0,8.0
7.625,8,8,0,100.0,0.0
16.6,15,14,1,93.0,7.0
16.333333333333332,12,7,5,58.0,42.0
8.0,7,7,0,100.0,0.0
20.6,5,4,1,80.0,20.0
15.0,3,2,1,67.0,33.0
13.571428571428571,7,7,0,100.0,0.0
12.666666666666666,3,3,0,100.0,0.0
5.333333333333333,3,2,1,67.0,33.0
6.5,2,2,0,100.0,0.0
18.333333333333332,3,3,0,100.0,0.0
9.0,2,2,0,100.0,0.0
6.818181818181818,11,11,0,100.0,0.0
13.210526315789474,19,16,3,84.0,16.0
9.27027027027027,37,34,3,92.0,8.0
10.866666666666667,15,13,2,87.0,13.0
22.19047619047619,21,18,3,86.0,14.0
27.25,16,16,0,100.0,0.0
13.676470588235293,34,25,9,74.0,26.0
23.392857142857142,28,20,8,71.0,29.0
30.022727272727273,44,25,19,57.0,43.0
17.32,25,22,3,88.0,12.0
15.393939393939394,33,27,6,82.0,18.0
13.087719298245615,57,50,7,88.0,12.0
12.310344827586206,29,26,3,90.0,10.0
11.789473684210526,19,15,4,79.0,21.0
14.857142857142858,14,14,0,100.0,0.0
4.333333333333333,9,9,0,100.0,0.0
10.88888888888889,9,8,1,89.0,11.0
4.75,4,4,0,100.0,0.0
13.0,1,1,0,100.0,0.0
7.0,1,1,0,100.0,0.0
13.0,1,1,0,100.0,0.0
16.0,1,0,1,0.0,100.0
8.0,1,1,0,100.0,0.0
18.5,4,2,2,50.0,50.0
8.666666666666666,9,9,0,100.0,0.0
10.421052631578947,19,17,2,89.0,11.0
12.702702702702704,37,36,1,97.0,3.0
30.857142857142858,21,18,3,86.0,14.0
14.4,25,19,6,76.0,24.0
21.714285714285715,21,20,1,95.0,5.0
17.041666666666668,24,20,4,83.0,17.0
11.857142857142858,21,20,1,95.0,5.0
9.944444444444445,18,17,1,94.0,6.0
97.4074074074074,27,22,5,81.0,19.0
15.0,40,29,11,72.0,28.0
16.705882352941178,51,44,7,86.0,14.0
19.545454545454547,22,21,1,95.0,5.0
13.588235294117647,17,16,1,94.0,6.0
10.785714285714286,14,13,1,93.0,7.0
7.888888888888889,9,8,1,89.0,11.0
9.5,8,7,1,88.0,12.0
9.5,2,2,0,100.0,0.0
212.0,6,3,3,50.0,50.0
4.0,1,1,0,100.0,0.0
28.0,1,1,0,100.0,0.0
10.0,2,2,0,100.0,0.0
24.666666666666668,3,2,1,67.0,33.0
9.166666666666666,6,6,0,100.0,0.0
9.714285714285714,21,18,3,86.0,14.0
10.82857142857143,35,31,4,89.0,11.0
7.909090909090909,11,10,1,91.0,9.0
25.454545454545453,11,7,4,64.0,36.0
18.105263157894736,19,19,0,100.0,0.0
9.866666666666667,15,15,0,100.0,0.0
32.38461538461539,13,13,0,100.0,0.0
12.272727272727273,11,9,2,82.0,18.0
10.2,10,8,2,80.0,20.0
13.944444444444445,18,18,0,100.0,0.0
9.486486486486486,37,33,4,89.0,11.0
23.157894736842106,19,18,1,95.0,5.0
8.307692307692308,13,11,2,85.0,15.0
7.777777777777778,9,9,0,100.0,0.0
8.0,8,8,0,100.0,0.0
4.5,2,2,0,100.0,0.0
7.25,4,4,0,100.0,0.0
3.5,2,2,0,100.0,0.0
7.0,1,1,0,100.0,0.0
4.0,1,1,0,100.0,0.0
8.5,2,2,0,100.0,0.0
14.375,8,8,0,100.0,0.0
10.0,3,2,1,67.0,33.0
9.5,28,26,2,93.0,7.0
10.8,50,47,3,94.0,6.0
35.54545454545455,22,22,0,100.0,0.0
19.454545454545453,22,19,3,86.0,14.0
11.578947368421053,38,28,10,74.0,26.0
14.838709677419354,31,22,9,71.0,29.0
17.73170731707317,41,25,16,61.0,39.0
