Unnamed: 0,dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,weather_main,weather_icon,avg_temp_f,weather_type,date,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
4298,1527181200,2018-05-24 17:00:00 ,4975802,290.21,287.15,294.15,1020,82,6,Clouds,03d,62.70800000000001,2,2018-05-24 ,24.337078651685392,89.0,29.0,60.0,33.0,67.0
4299,1527184800,2018-05-24 18:00:00 ,4975802,289.87,287.15,294.15,1020,76,5,Clouds,03d,62.096000000000046,2,2018-05-24 ,15.627272727272727,110.0,40.0,70.0,36.0,64.0
4300,1527188400,2018-05-24 19:00:00 ,4975802,290.04,287.15,295.15,1019,71,9,Clouds,02d,62.40200000000008,2,2018-05-24 ,18.683823529411768,136.0,34.0,102.0,25.0,75.0
4301,1527192000,2018-05-24 20:00:00 ,4975802,290.05,286.15,295.15,1019,71,7,Clouds,02d,62.420000000000066,2,2018-05-24 ,22.38125,160.0,43.0,117.0,27.0,73.0
4302,1527195600,2018-05-24 21:00:00 ,4975802,290.21,286.15,295.15,1018,67,6,Clouds,02d,62.70800000000001,2,2018-05-24 ,23.74242424242424,132.0,36.0,96.0,27.0,73.0
4303,1527199200,2018-05-24 22:00:00 ,4975802,290.21,286.15,296.15,1018,67,7,Clouds,02d,62.70800000000001,2,2018-05-24 ,23.25563909774436,133.0,40.0,93.0,30.0,70.0
4304,1527202800,2018-05-24 23:00:00 ,4975802,289.72,286.15,296.15,1018,76,6,Clear,01d,61.82600000000009,1,2018-05-24 ,25.448453608247426,194.0,58.0,136.0,30.0,70.0
4305,1527206400,2018-05-25 00:00:00 ,4975802,289.05,286.15,295.15,1017,71,6,Clear,01d,60.62000000000007,1,2018-05-25 ,20.98739495798319,238.0,95.0,143.0,40.0,60.0
4306,1527210000,2018-05-25 01:00:00 ,4975802,285.97,285.15,287.15,1017,81,6,Clear,01d,55.07600000000009,1,2018-05-25 ,18.982456140350877,171.0,51.0,120.0,30.0,70.0
4307,1527213600,2018-05-25 02:00:00 ,4975802,285.17,284.15,287.15,1017,81,2,Clear,01n,53.63600000000007,1,2018-05-25 ,30.469945355191253,183.0,26.0,157.0,14.0,86.0
4308,1527217200,2018-05-25 03:00:00 ,4975802,283.98,282.15,285.15,1017,81,2,Clear,01n,51.494000000000064,1,2018-05-25 ,30.44202898550725,138.0,24.0,114.0,17.0,83.0
4309,1527220800,2018-05-25 04:00:00 ,4975802,284.15,282.15,285.15,1016,81,2,Clear,01n,51.8,1,2018-05-25 ,23.13,100.0,19.0,81.0,19.0,81.0
4310,1527224400,2018-05-25 05:00:00 ,4975802,283.3,280.15,285.15,1016,87,2,Clear,01n,50.27000000000007,1,2018-05-25 ,18.13432835820895,67.0,16.0,51.0,24.0,76.0
4311,1527228000,2018-05-25 06:00:00 ,4975802,283.31,280.15,285.15,1015,87,2,Clear,01n,50.288000000000046,1,2018-05-25 ,14.045454545454545,22.0,3.0,19.0,14.0,86.0
4312,1527231600,2018-05-25 07:00:00 ,4975802,282.8,279.15,285.15,1014,87,2,Clear,01n,49.37000000000007,1,2018-05-25 ,35.21052631578947,19.0,5.0,14.0,26.0,74.0
4313,1527235200,2018-05-25 08:00:00 ,4975802,283.83,279.15,287.15,1013,87,3,Clear,01n,51.22400000000002,1,2018-05-25 ,34.631578947368425,19.0,1.0,18.0,5.0,95.0
4314,1527238800,2018-05-25 09:00:00 ,4975802,284.68,279.15,290.15,1012,81,2,Clear,01n,52.75400000000007,1,2018-05-25 ,37.27272727272727,11.0,2.0,9.0,18.0,82.0
4315,1527242400,2018-05-25 10:00:00 ,4975802,284.69,279.15,290.15,1011,81,1,Clouds,02n,52.77200000000003,2,2018-05-25 ,34.5,6.0,2.0,4.0,33.0,67.0
4316,1527246000,2018-05-25 11:00:00 ,4975802,285.96,279.15,292.15,1012,72,4,Clear,01d,55.05800000000001,1,2018-05-25 ,17.5,2.0,1.0,1.0,50.0,50.0
4317,1527249600,2018-05-25 12:00:00 ,4975802,288.99,285.15,292.15,1011,59,3,Clear,01d,60.512000000000064,1,2018-05-25 ,18.11111111111111,9.0,5.0,4.0,56.0,44.0
4318,1527253200,2018-05-25 13:00:00 ,4975802,293.64,291.15,295.15,1010,49,3,Clear,01d,68.88200000000002,1,2018-05-25 ,11.371428571428574,35.0,22.0,13.0,63.0,37.0
4319,1527256800,2018-05-25 14:00:00 ,4975802,295.65,294.15,297.15,1009,43,5,Clear,01d,72.5,1,2018-05-25 ,11.444444444444445,81.0,45.0,36.0,56.0,44.0
4320,1527260400,2018-05-25 15:00:00 ,4975802,297.99,297.15,299.15,1009,41,4,Clear,01d,76.71200000000006,1,2018-05-25 ,10.45689655172414,116.0,59.0,57.0,51.0,49.0
4321,1527264000,2018-05-25 16:00:00 ,4975802,300.15,300.15,300.15,1008,34,6,Clear,01d,80.6,1,2018-05-25 ,10.873015873015873,63.0,25.0,38.0,40.0,60.0
4322,1527267600,2018-05-25 17:00:00 ,4975802,301.15,301.15,301.15,1007,34,6,Clear,01d,82.4,1,2018-05-25 ,16.73972602739726,73.0,31.0,42.0,42.0,58.0
4323,1527271200,2018-05-25 18:00:00 ,4975802,301.85,300.15,303.15,1007,34,6,Clouds,04d,83.66000000000008,2,2018-05-25 ,31.0,101.0,27.0,74.0,27.0,73.0
4324,1527274800,2018-05-25 19:00:00 ,4975802,302.84,301.15,304.15,1006,32,5,Clouds,04d,85.44200000000002,2,2018-05-25 ,19.29559748427673,159.0,55.0,104.0,35.0,65.0
4325,1527278400,2018-05-25 20:00:00 ,4975802,303.3,302.15,304.15,1005,25,3,Clouds,04d,86.27000000000005,2,2018-05-25 ,28.176056338028175,142.0,37.0,105.0,26.0,74.0
4326,1527282000,2018-05-25 21:00:00 ,4975802,302.64,301.15,304.15,1005,27,4,Clouds,04d,85.08200000000002,2,2018-05-25 ,25.481707317073173,164.0,34.0,130.0,21.0,79.0
4327,1527285600,2018-05-25 22:00:00 ,4975802,301.65,300.15,304.15,1005,28,5,Clouds,04d,83.30000000000003,2,2018-05-25 ,17.74436090225564,133.0,53.0,80.0,40.0,60.0
4328,1527289200,2018-05-25 23:00:00 ,4975802,300.81,300.15,301.15,1005,32,4,Clouds,04d,81.78800000000005,2,2018-05-25 ,20.377906976744185,172.0,52.0,120.0,30.0,70.0
4329,1527292800,2018-05-26 00:00:00 ,4975802,300.48,300.15,301.15,1005,32,3,Clouds,04d,81.19400000000007,2,2018-05-26 ,19.677551020408163,245.0,90.0,155.0,37.0,63.0
4330,1527296400,2018-05-26 01:00:00 ,4975802,299.64,298.15,300.15,1005,32,4,Clouds,04d,79.68200000000002,2,2018-05-26 ,29.71304347826087,230.0,62.0,168.0,27.0,73.0
4331,1527300000,2018-05-26 02:00:00 ,4975802,298.95,298.15,299.15,1005,36,3,Clouds,04n,78.44000000000003,2,2018-05-26 ,22.770053475935825,187.0,55.0,132.0,29.0,71.0
4332,1527303600,2018-05-26 03:00:00 ,4975802,297.81,296.15,299.15,1005,39,2,Clouds,04n,76.38800000000005,2,2018-05-26 ,27.55862068965517,145.0,31.0,114.0,21.0,79.0
4333,1527307200,2018-05-26 04:00:00 ,4975802,296.47,295.15,297.15,1005,44,3,Clouds,04n,73.97600000000007,2,2018-05-26 ,22.191358024691358,162.0,22.0,140.0,14.0,86.0
4334,1527310800,2018-05-26 05:00:00 ,4975802,296.47,295.15,297.15,1005,47,3,Rain,10n,73.97600000000007,7,2018-05-26 ,24.675438596491233,114.0,18.0,96.0,16.0,84.0
4335,1527314400,2018-05-26 06:00:00 ,4975802,295.12,292.15,297.15,1005,53,2,Clouds,04n,71.54600000000005,2,2018-05-26 ,14.290909090909093,55.0,8.0,47.0,15.0,85.0
4336,1527318000,2018-05-26 07:00:00 ,4975802,293.78,291.15,296.15,1005,53,3,Rain,10n,69.13399999999999,7,2018-05-26 ,24.96,25.0,7.0,18.0,28.0,72.0
4337,1527321600,2018-05-26 08:00:00 ,4975802,293.12,289.15,295.15,1005,56,2,Clouds,03n,67.94600000000004,2,2018-05-26 ,16.8,25.0,1.0,24.0,4.0,96.0
4338,1527325200,2018-05-26 09:00:00 ,4975802,291.79,287.15,294.15,1004,60,3,Clear,01n,65.55200000000008,1,2018-05-26 ,19.25,4.0,0.0,4.0,0.0,100.0
4339,1527328800,2018-05-26 10:00:00 ,4975802,291.8,290.15,293.15,1005,68,1,Clouds,04n,65.57000000000006,2,2018-05-26 ,139.5,4.0,3.0,1.0,75.0,25.0
4340,1527332400,2018-05-26 11:00:00 ,4975802,291.13,289.15,293.15,1005,72,2,Clouds,04d,64.36400000000003,2,2018-05-26 ,28.0,4.0,1.0,3.0,25.0,75.0
4341,1527336000,2018-05-26 12:00:00 ,4975802,292.16,291.15,294.15,1005,72,3,Clouds,04d,66.21800000000009,2,2018-05-26 ,8.0,12.0,9.0,3.0,75.0,25.0
4342,1527339600,2018-05-26 13:00:00 ,4975802,293.48,291.15,295.15,1005,64,2,Clouds,04d,68.59400000000008,2,2018-05-26 ,7.9655172413793105,29.0,14.0,15.0,48.0,52.0
4343,1527343200,2018-05-26 14:00:00 ,4975802,294.32,293.15,296.15,1006,68,2,Rain,10d,70.10600000000002,7,2018-05-26 ,8.869565217391305,69.0,39.0,30.0,57.0,43.0
4344,1527346800,2018-05-26 15:00:00 ,4975802,294.86,292.15,297.15,1006,77,1,Rain,10d,71.07800000000006,7,2018-05-26 ,12.047244094488187,127.0,60.0,67.0,47.0,53.0
4345,1527350400,2018-05-26 16:00:00 ,4975802,295.35,292.15,298.15,1006,77,1,Clouds,04d,71.9600000000001,2,2018-05-26 ,18.71014492753623,69.0,27.0,42.0,39.0,61.0
4346,1527354000,2018-05-26 17:00:00 ,4975802,295.84,292.15,299.15,1007,73,1,Rain,10d,72.842,7,2018-05-26 ,27.987654320987648,81.0,28.0,53.0,35.0,65.0
4347,1527357600,2018-05-26 18:00:00 ,4975802,295.86,293.15,300.15,1008,77,3,Rain,10d,72.87800000000007,7,2018-05-26 ,19.847457627118644,118.0,40.0,78.0,34.0,66.0
4348,1527361200,2018-05-26 19:00:00 ,4975802,296.36,293.15,300.15,1008,77,1,Clouds,04d,73.77800000000008,2,2018-05-26 ,24.86,150.0,46.0,104.0,31.0,69.0
4349,1527364800,2018-05-26 20:00:00 ,4975802,296.09,292.15,300.15,1010,100,1,Rain,10d,73.292,7,2018-05-26 ,18.44776119402985,134.0,46.0,88.0,34.0,66.0
4351,1527368400,2018-05-26 21:00:00 ,4975802,293.93,292.15,298.15,1009,78,2,Rain,10d,69.40400000000005,7,2018-05-26 ,20.210526315789476,133.0,44.0,89.0,33.0,67.0
4353,1527372000,2018-05-26 22:00:00 ,4975802,294.67,292.15,299.15,1010,83,3,Rain,10d,70.73600000000008,7,2018-05-26 ,26.202702702702698,148.0,46.0,102.0,31.0,69.0
4354,1527375600,2018-05-26 23:00:00 ,4975802,293.82,292.15,295.15,1011,94,2,Rain,10d,69.20600000000003,7,2018-05-26 ,18.953216374269005,171.0,64.0,107.0,37.0,63.0
4355,1527379200,2018-05-27 00:00:00 ,4975802,293.33,292.15,294.15,1011,100,1,Clouds,04d,68.32400000000001,2,2018-05-27 ,19.76388888888889,216.0,73.0,143.0,34.0,66.0
4356,1527382800,2018-05-27 01:00:00 ,4975802,292.19,291.15,294.15,1014,100,3,Rain,10n,66.27200000000005,7,2018-05-27 ,22.90909090909091,187.0,57.0,130.0,30.0,70.0
4358,1527386400,2018-05-27 02:00:00 ,4975802,291.75,291.15,292.15,1013,100,2,Mist,50n,65.48000000000005,6,2018-05-27 ,21.0448717948718,156.0,35.0,121.0,22.0,78.0
4359,1527390000,2018-05-27 03:00:00 ,4975802,291.15,291.15,291.15,1015,100,2,Mist,50n,64.4,6,2018-05-27 ,18.253333333333334,75.0,27.0,48.0,36.0,64.0
4361,1527393600,2018-05-27 04:00:00 ,4975802,290.64,289.15,291.15,1016,100,4,Clouds,04n,63.482000000000006,2,2018-05-27 ,21.857142857142854,42.0,13.0,29.0,31.0,69.0
4362,1527397200,2018-05-27 05:00:00 ,4975802,289.49,287.15,291.15,1017,100,2,Rain,10n,61.41200000000007,7,2018-05-27 ,21.6875,48.0,14.0,34.0,29.0,71.0
4363,1527400800,2018-05-27 06:00:00 ,4975802,288.16,286.15,290.15,1018,87,3,Rain,10n,59.01800000000009,7,2018-05-27 ,18.3125,32.0,3.0,29.0,9.0,91.0
4364,1527404400,2018-05-27 07:00:00 ,4975802,287.67,285.15,289.15,1019,82,7,Rain,10n,58.13600000000007,7,2018-05-27 ,40.6,10.0,4.0,6.0,40.0,60.0
4365,1527408000,2018-05-27 08:00:00 ,4975802,286.67,285.15,289.15,1020,82,4,Rain,10n,56.33600000000007,7,2018-05-27 ,14.4,10.0,4.0,6.0,40.0,60.0
4366,1527411600,2018-05-27 09:00:00 ,4975802,285.15,285.15,285.15,1023,71,2,Clouds,04n,53.6,2,2018-05-27 ,16.285714285714285,7.0,1.0,6.0,14.0,86.0
4367,1527415200,2018-05-27 10:00:00 ,4975802,284.81,284.15,286.15,1023,71,2,Clouds,04d,52.988000000000035,2,2018-05-27 ,44.6,5.0,2.0,3.0,40.0,60.0
4368,1527418800,2018-05-27 11:00:00 ,4975802,284.8,284.15,286.15,1024,76,1,Clouds,03d,52.97000000000007,2,2018-05-27 ,9.0,1.0,1.0,0.0,100.0,0.0
4369,1527422400,2018-05-27 12:00:00 ,4975802,284.81,284.15,285.15,1024,81,4,Clouds,04d,52.988000000000035,2,2018-05-27 ,28.588235294117645,17.0,11.0,6.0,65.0,35.0
4370,1527426000,2018-05-27 13:00:00 ,4975802,285.14,284.15,286.15,1025,71,4,Clouds,04d,53.58200000000002,2,2018-05-27 ,10.31578947368421,19.0,11.0,8.0,58.0,42.0
4371,1527429600,2018-05-27 14:00:00 ,4975802,285.65,285.15,286.15,1026,62,3,Clouds,04d,54.5,2,2018-05-27 ,14.672131147540984,61.0,37.0,24.0,61.0,39.0
4372,1527433200,2018-05-27 15:00:00 ,4975802,286.0,285.15,287.15,1026,71,4,Clouds,04d,55.13000000000004,2,2018-05-27 ,11.835164835164836,91.0,52.0,39.0,57.0,43.0
4373,1527436800,2018-05-27 16:00:00 ,4975802,285.96,284.15,287.15,1026,71,5,Clouds,04d,55.05800000000001,2,2018-05-27 ,33.98,50.0,25.0,25.0,50.0,50.0
4374,1527440400,2018-05-27 17:00:00 ,4975802,286.16,285.15,287.15,1024,62,3,Clouds,04d,55.4180000000001,2,2018-05-27 ,18.49019607843137,51.0,19.0,32.0,37.0,63.0
4375,1527444000,2018-05-27 18:00:00 ,4975802,286.18,285.15,288.15,1024,66,4,Clouds,04d,55.45400000000005,2,2018-05-27 ,27.088235294117645,68.0,22.0,46.0,32.0,68.0
4376,1527447600,2018-05-27 19:00:00 ,4975802,285.35,285.15,286.15,1024,71,3,Clouds,04d,53.96000000000008,2,2018-05-27 ,17.885416666666668,96.0,30.0,66.0,31.0,69.0
4377,1527451200,2018-05-27 20:00:00 ,4975802,285.84,285.15,287.15,1024,71,2,Clouds,04d,54.842,2,2018-05-27 ,22.213483146067414,89.0,31.0,58.0,35.0,65.0
4378,1527454800,2018-05-27 21:00:00 ,4975802,285.16,284.15,287.15,1023,71,4,Clouds,04d,53.618000000000094,2,2018-05-27 ,35.75,112.0,35.0,77.0,31.0,69.0
4379,1527458400,2018-05-27 22:00:00 ,4975802,284.84,284.15,286.15,1023,76,3,Clouds,04d,53.042,2,2018-05-27 ,22.271844660194176,103.0,44.0,59.0,43.0,57.0
4380,1527462000,2018-05-27 23:00:00 ,4975802,284.04,282.15,286.15,1024,81,3,Clouds,04d,51.602000000000075,2,2018-05-27 ,21.007142857142856,140.0,57.0,83.0,41.0,59.0
4381,1527465600,2018-05-28 00:00:00 ,4975802,283.54,282.15,286.15,1023,87,2,Clouds,04d,50.702000000000076,2,2018-05-28 ,20.09580838323353,167.0,83.0,84.0,50.0,50.0
4382,1527469200,2018-05-28 01:00:00 ,4975802,282.15,282.15,282.15,1023,87,2,Clouds,04d,48.2,2,2018-05-28 ,27.616,125.0,48.0,77.0,38.0,62.0
4383,1527472800,2018-05-28 02:00:00 ,4975802,282.837,282.837,282.837,1030,81,3,Clouds,04n,49.43660000000003,2,2018-05-28 ,19.70103092783505,97.0,34.0,63.0,35.0,65.0
4384,1527476400,2018-05-28 03:00:00 ,4975802,282.16,281.15,283.15,1024,87,3,Rain,10n,48.218000000000096,7,2018-05-28 ,23.427350427350426,117.0,35.0,82.0,30.0,70.0
4385,1527480000,2018-05-28 04:00:00 ,4975802,281.54,281.15,282.15,1024,87,3,Rain,10n,47.102000000000075,7,2018-05-28 ,19.8659793814433,97.0,23.0,74.0,24.0,76.0
4386,1527483600,2018-05-28 05:00:00 ,4975802,282.587,282.587,282.587,1028,87,2,Rain,10n,48.98660000000002,7,2018-05-28 ,10.604166666666666,48.0,19.0,29.0,40.0,60.0
4387,1527487200,2018-05-28 06:00:00 ,4975802,282.587,282.587,282.587,1028,87,2,Rain,10n,48.98660000000002,7,2018-05-28 ,33.57142857142857,63.0,13.0,50.0,21.0,79.0
4388,1527490800,2018-05-28 07:00:00 ,4975802,282.15,282.15,282.15,1029,88,2,Clouds,04n,48.2,2,2018-05-28 ,22.72,25.0,4.0,21.0,16.0,84.0
4389,1527494400,2018-05-28 08:00:00 ,4975802,282.457,282.457,282.457,1027,88,1,Clouds,04n,48.75260000000003,2,2018-05-28 ,200.94444444444446,18.0,7.0,11.0,39.0,61.0
4390,1527498000,2018-05-28 09:00:00 ,4975802,282.457,282.457,282.457,1027,88,1,Clouds,04d,48.75260000000003,2,2018-05-28 ,23.0,10.0,4.0,6.0,40.0,60.0
4391,1527501600,2018-05-28 10:00:00 ,4975802,282.457,282.457,282.457,1027,88,1,Clouds,04d,48.75260000000003,2,2018-05-28 ,8.333333333333334,3.0,1.0,2.0,33.0,67.0
4392,1527505200,2018-05-28 11:00:00 ,4975802,282.15,282.15,282.15,1020,87,1,Clouds,04d,48.2,2,2018-05-28 ,15.666666666666664,3.0,2.0,1.0,67.0,33.0
4393,1527508800,2018-05-28 12:00:00 ,4975802,282.15,282.15,282.15,1020,87,1,Clouds,04d,48.2,2,2018-05-28 ,17.0,1.0,1.0,0.0,100.0,0.0
4394,1527512400,2018-05-28 13:00:00 ,4975802,283.611,283.611,283.611,1027,86,1,Clouds,04d,50.82980000000002,2,2018-05-28 ,19.384615384615387,13.0,7.0,6.0,54.0,46.0
4395,1527516000,2018-05-28 14:00:00 ,4975802,285.649,285.649,285.649,1026,82,1,Clouds,04d,54.49820000000004,2,2018-05-28 ,31.23076923076923,13.0,8.0,5.0,62.0,38.0
4396,1527519600,2018-05-28 15:00:00 ,4975802,285.15,285.15,285.15,1020,81,2,Clouds,04d,53.6,2,2018-05-28 ,18.404761904761905,42.0,20.0,22.0,48.0,52.0
4397,1527523200,2018-05-28 16:00:00 ,4975802,284.61,284.15,285.15,1019,93,1,Clouds,04d,52.628000000000064,2,2018-05-28 ,27.63768115942029,69.0,25.0,44.0,36.0,64.0
4398,1527526800,2018-05-28 17:00:00 ,4975802,287.65,286.15,289.15,1019,76,5,Clouds,04d,58.1,2,2018-05-28 ,30.30841121495327,107.0,27.0,80.0,25.0,75.0
4399,1527530400,2018-05-28 18:00:00 ,4975802,288.16,286.15,289.15,1018,77,2,Clouds,04d,59.01800000000009,2,2018-05-28 ,41.307189542483655,153.0,37.0,116.0,24.0,76.0
4400,1527534000,2018-05-28 19:00:00 ,4975802,288.18,286.15,289.15,1018,82,1,Clouds,04d,59.054000000000066,2,2018-05-28 ,29.607142857142854,168.0,36.0,132.0,21.0,79.0
4401,1527537600,2018-05-28 20:00:00 ,4975802,288.83,286.15,291.15,1017,72,2,Clouds,04d,60.22400000000002,2,2018-05-28 ,29.13364055299539,217.0,51.0,166.0,24.0,76.0
4402,1527541200,2018-05-28 21:00:00 ,4975802,288.48,286.15,290.15,1016,72,3,Clouds,04d,59.59400000000008,2,2018-05-28 ,28.970760233918128,171.0,36.0,135.0,21.0,79.0
4403,1527544800,2018-05-28 22:00:00 ,4975802,288.67,286.15,291.15,1016,82,5,Clouds,04d,59.936000000000064,2,2018-05-28 ,32.82887700534759,187.0,38.0,149.0,20.0,80.0
4404,1527548400,2018-05-28 23:00:00 ,4975802,288.34,286.15,291.15,1015,76,4,Clouds,04d,59.342,2,2018-05-28 ,27.479289940828398,169.0,37.0,132.0,22.0,78.0
4405,1527552000,2018-05-29 00:00:00 ,4975802,286.71,284.15,290.15,1015,82,4,Clouds,04d,56.408,2,2018-05-29 ,36.7906976744186,172.0,45.0,127.0,26.0,74.0
4406,1527555600,2018-05-29 01:00:00 ,4975802,285.86,284.15,289.15,1015,87,3,Clouds,04n,54.878000000000064,2,2018-05-29 ,27.53763440860215,186.0,41.0,145.0,22.0,78.0
4407,1527559200,2018-05-29 02:00:00 ,4975802,285.17,284.15,287.15,1015,93,5,Clouds,04n,53.63600000000007,2,2018-05-29 ,46.46666666666667,135.0,30.0,105.0,22.0,78.0
4408,1527562800,2018-05-29 03:00:00 ,4975802,285.36,285.15,286.15,1015,100,2,Clear,01n,53.978000000000065,1,2018-05-29 ,33.35947712418301,153.0,43.0,110.0,28.0,72.0
4409,1527566400,2018-05-29 04:00:00 ,4975802,284.96,284.15,285.15,1015,93,2,Clouds,04n,53.25800000000001,2,2018-05-29 ,22.95967741935484,124.0,27.0,97.0,22.0,78.0
4410,1527570000,2018-05-29 05:00:00 ,4975802,284.31,283.15,285.15,1014,93,2,Mist,50n,52.08800000000005,6,2018-05-29 ,44.58163265306123,98.0,19.0,79.0,19.0,81.0
4411,1527573600,2018-05-29 06:00:00 ,4975802,284.55,284.15,285.15,1013,100,3,Mist,50n,52.52000000000007,6,2018-05-29 ,34.6530612244898,49.0,16.0,33.0,33.0,67.0
4412,1527577200,2018-05-29 07:00:00 ,4975802,283.95,282.15,285.15,1013,100,2,Mist,50n,51.44000000000002,6,2018-05-29 ,23.63636363636364,33.0,8.0,25.0,24.0,76.0
4413,1527580800,2018-05-29 08:00:00 ,4975802,284.65,283.15,285.15,1013,100,2,Mist,50n,52.7,6,2018-05-29 ,23.43333333333333,30.0,3.0,27.0,10.0,90.0
4414,1527584400,2018-05-29 09:00:00 ,4975802,284.95,284.15,285.15,1013,100,2,Mist,50n,53.240000000000016,6,2018-05-29 ,15.904761904761903,21.0,6.0,15.0,29.0,71.0
4416,1527588000,2018-05-29 10:00:00 ,4975802,284.98,284.15,286.15,1013,100,2,Mist,50d,53.294000000000075,6,2018-05-29 ,10.2,10.0,5.0,5.0,50.0,50.0
4418,1527591600,2018-05-29 11:00:00 ,4975802,285.54,285.15,286.15,1013,93,1,Mist,50d,54.30200000000008,6,2018-05-29 ,10.777777777777779,9.0,6.0,3.0,67.0,33.0
4420,1527595200,2018-05-29 12:00:00 ,4975802,287.16,286.15,288.15,1014,93,1,Clouds,03d,57.218000000000096,2,2018-05-29 ,34.5,4.0,3.0,1.0,75.0,25.0
4421,1527598800,2018-05-29 13:00:00 ,4975802,291.4,289.15,296.15,1014,73,6,Clear,01d,64.85,1,2018-05-29 ,8.0,13.0,6.0,7.0,46.0,54.0
4422,1527602400,2018-05-29 14:00:00 ,4975802,295.44,293.15,299.15,1014,61,4,Clear,01d,72.12200000000004,1,2018-05-29 ,20.15,20.0,10.0,10.0,50.0,50.0
4423,1527606000,2018-05-29 15:00:00 ,4975802,297.61,296.15,300.15,1014,57,5,Clear,01d,76.02800000000008,1,2018-05-29 ,23.885714285714286,35.0,14.0,21.0,40.0,60.0
4424,1527609600,2018-05-29 16:00:00 ,4975802,300.33,299.15,301.15,1014,48,4,Clear,01d,80.92399999999999,1,2018-05-29 ,23.75,60.0,24.0,36.0,40.0,60.0
4425,1527613200,2018-05-29 17:00:00 ,4975802,300.97,300.15,302.15,1015,45,4,Clouds,02d,82.07600000000009,2,2018-05-29 ,24.552631578947373,76.0,25.0,51.0,33.0,67.0
4426,1527616800,2018-05-29 18:00:00 ,4975802,301.65,301.15,302.15,1014,39,4,Clear,01d,83.30000000000003,1,2018-05-29 ,30.90909090909091,110.0,29.0,81.0,26.0,74.0
4427,1527620400,2018-05-29 19:00:00 ,4975802,302.14,301.15,303.15,1014,35,3,Clear,01d,84.18200000000002,1,2018-05-29 ,30.51818181818182,110.0,30.0,80.0,27.0,73.0
4428,1527624000,2018-05-29 20:00:00 ,4975802,302.65,302.15,303.15,1014,30,2,Clear,01d,85.1,1,2018-05-29 ,29.127118644067803,118.0,21.0,97.0,18.0,82.0
4429,1527627600,2018-05-29 21:00:00 ,4975802,302.46,302.15,303.15,1014,30,4,Clear,01d,84.75800000000002,1,2018-05-29 ,49.08333333333334,132.0,31.0,101.0,23.0,77.0
4430,1527631200,2018-05-29 22:00:00 ,4975802,302.15,302.15,302.15,1014,30,2,Clear,01d,84.2,1,2018-05-29 ,39.31851851851852,135.0,40.0,95.0,30.0,70.0
4431,1527634800,2018-05-29 23:00:00 ,4975802,301.95,301.15,302.15,1015,23,4,Clear,01d,83.84000000000003,1,2018-05-29 ,24.264705882352942,102.0,19.0,83.0,19.0,81.0
4432,1527638400,2018-05-30 00:00:00 ,4975802,300.74,300.15,301.15,1015,24,3,Clear,01d,81.66200000000006,1,2018-05-30 ,29.47368421052632,38.0,13.0,25.0,34.0,66.0
4433,1527642000,2018-05-30 01:00:00 ,4975802,296.18,294.15,299.15,1017,77,2,Clear,01n,73.45400000000006,1,2018-05-30 ,24.373737373737374,99.0,36.0,63.0,36.0,64.0
4434,1527645600,2018-05-30 02:00:00 ,4975802,291.45,289.15,294.15,1018,93,2,Clear,01n,64.94000000000003,1,2018-05-30 ,19.945652173913047,92.0,25.0,67.0,27.0,73.0
4435,1527649200,2018-05-30 03:00:00 ,4975802,288.92,285.15,291.15,1018,93,1,Clear,01n,60.38600000000007,1,2018-05-30 ,23.28333333333333,60.0,14.0,46.0,23.0,77.0
4436,1527652800,2018-05-30 04:00:00 ,4975802,286.69,284.15,289.15,1019,100,3,Clear,01n,56.372000000000035,1,2018-05-30 ,18.916666666666668,48.0,13.0,35.0,27.0,73.0
4437,1527656400,2018-05-30 05:00:00 ,4975802,285.6,284.15,288.15,1019,87,2,Mist,50n,54.410000000000075,6,2018-05-30 ,18.418604651162788,43.0,15.0,28.0,35.0,65.0
4438,1527660000,2018-05-30 06:00:00 ,4975802,284.56,282.15,288.15,1019,71,2,Clear,01n,52.538000000000046,1,2018-05-30 ,23.57142857142857,21.0,4.0,17.0,19.0,81.0
4439,1527663600,2018-05-30 07:00:00 ,4975802,283.54,281.15,287.15,1020,62,2,Clear,01n,50.702000000000076,1,2018-05-30 ,22.3125,16.0,3.0,13.0,19.0,81.0
4440,1527667200,2018-05-30 08:00:00 ,4975802,282.73,279.15,289.15,1020,48,2,Mist,50n,49.244000000000064,6,2018-05-30 ,23.75,8.0,2.0,6.0,25.0,75.0
4441,1527670800,2018-05-30 09:00:00 ,4975802,282.09,277.15,288.15,1021,47,2,Mist,50n,48.092,6,2018-05-30 ,14.666666666666664,3.0,2.0,1.0,67.0,33.0
4442,1527674400,2018-05-30 10:00:00 ,4975802,282.25,279.15,287.15,1023,47,2,Mist,50d,48.38000000000004,6,2018-05-30 ,6.0,3.0,3.0,0.0,100.0,0.0
4443,1527678000,2018-05-30 11:00:00 ,4975802,282.85,280.15,289.15,1023,44,2,Mist,50d,49.46000000000008,6,2018-05-30 ,31.5,2.0,1.0,1.0,50.0,50.0
4444,1527681600,2018-05-30 12:00:00 ,4975802,286.9,285.15,290.15,1023,48,2,Clear,01d,56.75,1,2018-05-30 ,5.4444444444444455,9.0,8.0,1.0,89.0,11.0
