dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-07-09,4930956,1021.4166666666666,62.041666666666664,3.125,73.47950000000004,1.0,47.4403376922428,7621.0,4286.0,3335.0,56.0,44.0
2018-07-10,4930956,1013.1666666666666,60.958333333333336,3.375,77.82725000000005,1.0,32.348254837156794,6770.0,4011.0,2759.0,59.0,41.0
2018-07-11,4930956,1013.9583333333334,61.916666666666664,3.125,74.15375000000004,2.0,59.94043803474239,8882.0,7316.0,1566.0,82.0,18.0
2018-07-12,4930956,1020.5833333333334,60.791666666666664,2.2083333333333335,67.94675000000005,1.0,22.492741463283362,4935.0,4320.0,615.0,88.0,12.0
2018-07-13,4930956,1023.4166666666666,58.375,2.2083333333333335,70.16150000000006,[1. 2.],27.705003901506075,9449.0,7945.0,1504.0,84.0,16.0
2018-07-14,4930956,1021.375,69.0,2.7916666666666665,69.01550000000005,2.0,25.352195061697817,9581.0,7875.0,1706.0,82.0,18.0
2018-07-15,4930956,1015.6666666666666,82.54166666666667,1.9583333333333333,72.81500000000005,7.0,32.88245604148086,9638.0,7380.0,2258.0,77.0,23.0
2018-07-16,4930956,1015.0833333333334,84.58333333333333,2.0,74.63675000000005,6.0,54.27022978269148,8015.0,4226.0,3789.0,53.0,47.0
2018-07-17,4930956,1010.9583333333334,86.04166666666667,2.9166666666666665,76.91975000000006,1.0,106.81301791560513,3273.0,2389.0,884.0,73.0,27.0
2018-07-18,4930956,1010.75,72.08333333333333,3.375,73.54850000000006,[2. 7.],32.757000757089095,7950.0,6823.0,1127.0,86.0,14.0
2018-07-19,4930956,1017.5,61.625,2.0416666666666665,68.39450000000004,1.0,31.60133055041949,8952.0,7653.0,1299.0,85.0,15.0
2018-07-20,4930956,1020.9166666666666,64.75,2.6666666666666665,70.44275000000005,1.0,24.261729088015446,8034.0,6922.0,1112.0,86.0,14.0
2018-07-21,4930956,1021.0833333333334,71.375,2.6666666666666665,67.75025000000007,2.0,38.64219130356811,7610.0,6394.0,1216.0,84.0,16.0
2018-07-22,4930956,1019.0833333333334,86.875,3.25,69.70025000000004,[2. 7.],52.17593871142557,9269.0,7016.0,2253.0,76.0,24.0
2018-07-23,4930956,1022.25,88.5,3.0416666666666665,76.86050000000004,7.0,109.52981778960218,7588.0,4129.0,3459.0,54.0,46.0
2018-07-24,4930956,1024.4583333333333,77.875,2.8333333333333335,78.18875000000004,2.0,31.34449090689289,7445.0,4054.0,3391.0,54.0,46.0
2018-07-25,4930956,1019.5,83.79166666666667,3.3333333333333335,77.51600000000006,2.0,73.03705865111573,9346.0,7390.0,1956.0,79.0,21.0
2018-07-26,4930956,1011.5833333333334,87.41666666666667,3.2083333333333335,75.98000000000002,7.0,23.694115427978826,9885.0,7699.0,2186.0,78.0,22.0
2018-07-27,4930956,1014.2083333333334,81.70833333333333,2.25,76.86350000000004,2.0,29.09772321812247,9404.0,7445.0,1959.0,79.0,21.0
2018-07-28,4930956,1015.5833333333334,79.33333333333333,2.3333333333333335,77.50925000000004,2.0,118.03908336603602,8808.0,7025.0,1783.0,80.0,20.0
2018-07-29,4930956,1016.2916666666666,76.16666666666667,2.3333333333333335,74.98400000000005,2.0,31.558800514656635,8512.0,6264.0,2248.0,74.0,26.0
2018-07-30,4930956,1019.875,72.41666666666667,1.875,71.79350000000004,1.0,52.62839667428671,5087.0,2772.0,2315.0,54.0,46.0
2018-07-31,4930956,1019.5833333333334,70.70833333333333,2.0416666666666665,74.27975000000006,1.0,33.70576632654071,6990.0,3674.0,3316.0,53.0,47.0
2018-08-01,4930956,1019.4583333333334,82.58333333333333,3.125,73.28300000000003,2.0,87.92936954989968,7954.0,6310.0,1644.0,79.0,21.0
